seed,r,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless,expression,traversal,error_true_divide,error_node_divide,error_node_invalid,n_samples,n_cached,t
15,0.13904235727440145,2.057619960894217,2.057619960894217,False,0.13904235727440145,0.13904235727440145,"fuzzy_not(fuzzy_not(product_norm(x4, fuzzy_not(godel_conorm(x1, lukasiewicz_conorm(godel_s_implication(fuzzy_not(fuzzy_not(x16)), x3), x3))))))","fuzzy_not,fuzzy_not,product_norm,x4,fuzzy_not,godel_conorm,x1,lukasiewicz_conorm,godel_s_implication,fuzzy_not,fuzzy_not,x16,x3,x3",6302,5405,897,50000,33193,16322.762644290922
4,0.13523131672597866,1.3369028088162958,1.3369028088162958,False,0.13523131672597866,0.13523131672597866,"fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_conorm(godel_s_implication(fuzzy_not(fuzzy_not(godel_r_implication(fuzzy_not(fuzzy_not(x8)), x16))), x3), godel_r_implication(fuzzy_not(x1), x11)))))","fuzzy_not,fuzzy_not,fuzzy_not,lukasiewicz_conorm,godel_s_implication,fuzzy_not,fuzzy_not,godel_r_implication,fuzzy_not,fuzzy_not,x8,x16,x3,godel_r_implication,fuzzy_not,x1,x11",6094,5315,779,50000,34201,16951.38326883316
1,0.15007898894154814,1.1839567261615922,1.1839567261615922,False,0.15007898894154814,0.15007898894154814,"fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_r_implication(fuzzy_not(godel_r_implication(lukasiewicz_norm(lukasiewicz_norm(fuzzy_not(lukasiewicz_conorm(x2, x9)), lukasiewicz_conorm(x3, x16)), x16), x3)), x1))))","fuzzy_not,fuzzy_not,fuzzy_not,lukasiewicz_r_implication,fuzzy_not,godel_r_implication,lukasiewicz_norm,lukasiewicz_norm,fuzzy_not,lukasiewicz_conorm,x2,x9,lukasiewicz_conorm,x3,x16,x16,x3,x1",4257,3645,612,50000,33028,17049.09976530075
8,0.1908548707753479,0.8956698653304237,0.8956698653304237,False,0.1908548707753479,0.1908548707753479,"godel_norm(godel_r_implication(fuzzy_not(x4), x16), fuzzy_not(godel_conorm(x3, godel_conorm(x16, x16))))","godel_norm,godel_r_implication,fuzzy_not,x4,x16,fuzzy_not,godel_conorm,x3,godel_conorm,x16,x16",6277,5488,789,50000,34426,17072.556531190872
0,0.14318010550113036,1.2510769494848792,1.2510769494848792,False,0.14318010550113036,0.14318010550113036,"fuzzy_not(lukasiewicz_r_implication(godel_norm(fuzzy_not(godel_conorm(product_norm(fuzzy_not(product_s_implication(lukasiewicz_r_implication(product_norm(lukasiewicz_r_implication(fuzzy_not(godel_conorm(x3, x16)), x16), x14), x4), x5)), x10), x3)), x16), x2))","fuzzy_not,lukasiewicz_r_implication,godel_norm,fuzzy_not,godel_conorm,product_norm,fuzzy_not,product_s_implication,lukasiewicz_r_implication,product_norm,lukasiewicz_r_implication,fuzzy_not,godel_conorm,x3,x16,x16,x14,x4,x5,x10,x3,x16,x2",4783,4080,703,50000,34080,17422.59412097931
6,0.13333333333333333,1.358909439414095,1.358909439414095,False,0.13333333333333333,0.13333333333333333,"fuzzy_not(lukasiewicz_conorm(lukasiewicz_s_implication(fuzzy_not(x8), x3), fuzzy_not(x16)))","fuzzy_not,lukasiewicz_conorm,lukasiewicz_s_implication,fuzzy_not,x8,x3,fuzzy_not,x16",4509,3906,603,50000,34056,17472.195254564285
7,0.14260747990213213,2.6991132428200606,2.6991132428200606,False,0.14260747990213213,0.14260747990213213,"fuzzy_not(product_s_implication(product_norm(fuzzy_not(x3), fuzzy_not(product_s_implication(fuzzy_not(x2), x11))), fuzzy_not(lukasiewicz_r_implication(fuzzy_not(x16), x2))))","fuzzy_not,product_s_implication,product_norm,fuzzy_not,x3,fuzzy_not,product_s_implication,fuzzy_not,x2,x11,fuzzy_not,lukasiewicz_r_implication,fuzzy_not,x16,x2",3474,2868,606,50000,33591,17554.166199445724
14,0.13199611776124234,2.9521894946947507,2.9521894946947507,False,0.13199611776124234,0.13199611776124234,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(godel_conorm(lukasiewicz_r_implication(lukasiewicz_s_implication(x3, x16), lukasiewicz_conorm(lukasiewicz_r_implication(fuzzy_not(x3), x3), x3)), x11))))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,godel_conorm,lukasiewicz_r_implication,lukasiewicz_s_implication,x3,x16,lukasiewicz_conorm,lukasiewicz_r_implication,fuzzy_not,x3,x3,x3,x11",4647,3947,700,50000,34262,17625.588476419452
5,0.1447067783701447,1.23567230806642,1.23567230806642,False,0.1447067783701447,0.1447067783701447,"fuzzy_not(lukasiewicz_r_implication(fuzzy_not(x3), fuzzy_not(product_norm(fuzzy_not(godel_r_implication(product_s_implication(godel_s_implication(product_s_implication(fuzzy_not(godel_s_implication(lukasiewicz_r_implication(x3, x6), x11)), x3), x1), x15), x8)), x16))))","fuzzy_not,lukasiewicz_r_implication,fuzzy_not,x3,fuzzy_not,product_norm,fuzzy_not,godel_r_implication,product_s_implication,godel_s_implication,product_s_implication,fuzzy_not,godel_s_implication,lukasiewicz_r_implication,x3,x6,x11,x3,x1,x15,x8,x16",4447,3771,676,50000,34356,17639.175465345383
9,0.13606911447084233,1.760530447823929,1.760530447823929,False,0.13606911447084233,0.13606911447084233,"fuzzy_not(lukasiewicz_r_implication(fuzzy_not(x7), lukasiewicz_conorm(x3, fuzzy_not(fuzzy_not(product_conorm(product_conorm(godel_norm(fuzzy_not(x16), fuzzy_not(product_norm(x3, x16))), x5), x2))))))","fuzzy_not,lukasiewicz_r_implication,fuzzy_not,x7,lukasiewicz_conorm,x3,fuzzy_not,fuzzy_not,product_conorm,product_conorm,godel_norm,fuzzy_not,x16,fuzzy_not,product_norm,x3,x16,x5,x2",4385,3609,776,50000,34346,17650.656543970108
