complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
1,0.014434615648357674,1079,0,x16,x16,63.258059653373536,63.258059653373536,False,0.014434615648357674,0.014434615648357674
6,0.06728425158459288,1,0,"fuzzy_not(product_s_implication(x13, fuzzy_not(x1)))","fuzzy_not,product_s_implication,x13,fuzzy_not,x1",6.314802650038454,6.314802650038454,False,0.06728425158459288,0.06728425158459288
7,0.09997585124366096,1,0,"godel_conorm(godel_norm(x10, godel_norm(x1, x13)), x6)","godel_conorm,godel_norm,x10,godel_norm,x1,x13,x6",4.100935611899864,4.100935611899864,False,0.09997585124366096,0.09997585124366096
10,0.11586901763224182,1,0,"fuzzy_not(fuzzy_not(product_norm(x13, fuzzy_not(lukasiewicz_s_implication(x9, fuzzy_not(x1))))))","fuzzy_not,fuzzy_not,product_norm,x13,fuzzy_not,lukasiewicz_s_implication,x9,fuzzy_not,x1",3.4759473029223695,3.4759473029223695,False,0.11586901763224182,0.11586901763224182
26,0.1277795176949577,1,0,"fuzzy_not(product_norm(godel_conorm(x3, x5), lukasiewicz_conorm(fuzzy_not(x16), godel_r_implication(godel_s_implication(x14, godel_conorm(product_conorm(product_norm(x5, product_conorm(lukasiewicz_r_implication(x14, x7), x9)), x6), x8)), x11))))","fuzzy_not,product_norm,godel_conorm,x3,x5,lukasiewicz_conorm,fuzzy_not,x16,godel_r_implication,godel_s_implication,x14,godel_conorm,product_conorm,product_norm,x5,product_conorm,lukasiewicz_r_implication,x14,x7,x9,x6,x8,x11",3.064423310743526,3.064423310743526,False,0.1277795176949577,0.1277795176949577
