complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
2,0.0,1,0,fuzzy_not(x3),"fuzzy_not,x3",1.001295963060762,1.001295963060762,False,0.0,0.0
3,0.010992546517239531,1,0,x11*x21,"mul,x11,x21",40.76799722448719,40.76799722448719,False,0.010992546517239531,0.010992546517239531
5,0.017874206059243437,1,0,"fuzzy_not(fuzzy_or(fuzzy_not(x8), x7))","fuzzy_not,fuzzy_or,fuzzy_not,x8,x7",19.310865742340724,19.310865742340724,False,0.017874206059243437,0.017874206059243437
6,0.02405119152691968,1,0,"fuzzy_not(product_reichenbach(x21, fuzzy_not(fuzzy_not(x7))))","fuzzy_not,product_reichenbach,x21,fuzzy_not,fuzzy_not,x7",9.776450429619759,9.776450429619759,False,0.02405119152691968,0.02405119152691968
7,0.06910365548322485,1,0,"fuzzy_not(fuzzy_and(x8, fuzzy_not(fuzzy_and(x1, x18))))","fuzzy_not,fuzzy_and,x8,fuzzy_not,fuzzy_and,x1,x18",6.163606607052836,6.163606607052836,False,0.06910365548322485,0.06910365548322485
9,0.1000483325277912,1,0,"x1*x18*fuzzy_not(fuzzy_and(x16, fuzzy_not(x16)))","mul,mul,x1,fuzzy_not,fuzzy_and,x16,fuzzy_not,x16,x18",4.115702170461676,4.115702170461676,False,0.1000483325277912,0.1000483325277912
10,0.10739363899215201,1,0,"x21*fuzzy_not(fuzzy_and(x14, x3)*fuzzy_not(fuzzy_not(x9)))","mul,x21,fuzzy_not,mul,fuzzy_not,fuzzy_not,x9,fuzzy_and,x14,x3",2.388300856704533,2.388300856704533,False,0.10739363899215201,0.10739363899215201
11,0.10932136255611302,1,0,"fuzzy_not(fuzzy_not(fuzzy_not(product_reichenbach(x1, product_reichenbach(x13, fuzzy_not(fuzzy_and(x11, x18)))))))","fuzzy_not,fuzzy_not,fuzzy_not,product_reichenbach,x1,product_reichenbach,x13,fuzzy_not,fuzzy_and,x11,x18",3.7277828735142946,3.7277828735142946,False,0.10932136255611302,0.10932136255611302
12,0.12389380530973451,1,0,"product_reichenbach(fuzzy_or(x14, x16), fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_and(fuzzy_not(x3), x21))))))","product_reichenbach,fuzzy_or,x14,x16,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_and,fuzzy_not,x3,x21",2.5165021058381405,2.5165021058381405,False,0.12389380530973451,0.12389380530973451
18,0.12476606363069247,1,0,"fuzzy_not(fuzzy_not(fuzzy_and(x18*x9, fuzzy_and(fuzzy_and(fuzzy_and(fuzzy_not(fuzzy_not(fuzzy_and(fuzzy_not(x17), x10))), x11), x8), x1))))","fuzzy_not,fuzzy_not,fuzzy_and,mul,x9,x18,fuzzy_and,fuzzy_and,fuzzy_and,fuzzy_not,fuzzy_not,fuzzy_and,fuzzy_not,x17,x10,x11,x8,x1",3.1011440092146776,3.1011440092146776,False,0.12476606363069247,0.12476606363069247
