seed,r,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless,expression,traversal,error_true_divide,error_node_divide,error_node_invalid,n_samples,n_cached,t
3,0.11945392491467575,2.4257645102719048,2.4257645102719048,False,0.11945392491467575,0.11945392491467575,"product_reichenbach(x9, -x19*x21 + x21 - x3)","product_reichenbach,x9,sub,sub,x21,mul,x19,x21,x3",7797,7060,737,20000,20000,1057.7672820091248
2,0.14141414141414144,1.5983719641326508,1.5983719641326508,False,0.14141414141414144,0.14141414141414144,"product_reichenbach(x11*(x11 + product_reichenbach(x18, x4) + x3/x16), -x3 + product_reichenbach(product_reichenbach(x16, x9), x21))","product_reichenbach,mul,add,div,x3,x16,add,x11,product_reichenbach,x18,x4,x11,sub,product_reichenbach,product_reichenbach,x16,x9,x21,x3",8243,7526,717,20000,19999,1093.9753441810608
1,0.14043583535108958,1.6688883743149734,1.6688883743149734,False,0.14043583535108958,0.14043583535108958,"x13 - x9 - product_reichenbach((x10 - x15 - x19 + x21 + 0.33799293193710694)/x10, x3)","sub,x13,add,x9,product_reichenbach,div,sub,sub,x21,sub,x19,x10,sub,x15,0.33799293193710694,x10,x3",8099,7381,718,20000,20000,1097.9849500656128
0,0.1257606490872211,2.0261715192387424,2.0261715192387424,False,0.1257606490872211,0.1257606490872211,"product_reichenbach(x3, -x13 + x15 - 3.5706170236663524*x20 + x21 - product_reichenbach(product_reichenbach(x3, x10*x19), x13))","product_reichenbach,x3,sub,x21,add,x13,sub,sub,product_reichenbach,product_reichenbach,x3,mul,x19,x10,x13,mul,x20,-3.5706170236663524,x15",7063,6493,570,20000,20000,1141.8478820323944
