tokens,rewards
"23,19,23,1,23,19,23,4,8",0.001417454179888581
"23,14,23,23,2,15,23,21,14,22,23,2,14,4,14,13,7,0,12,0",0.001281905195989061
2,0.0015019555163405822
"23,17,13,5",0.028372299935742175
"16,20,1,14,14,23,16,23,6,4,1,23,23,13,19,1,4",0.0006058628885678333
3,0.0031747645457277564
0,0.003053334426568466
"16,2,23,21,23,23,7,23,12",0.0
8,0.003178277844264386
"18,3,23,23,23,21,23,23,5,23,21,8,21,2,6",0.002596757762450883
4,0.002204482392029897
"16,19,1,23,5,7",0.0
10,0.003655093552989749
"23,23,22,21,18,9,23,23,16,17,22,23,21,7,3,3,2,9,2,6",0.001443795200633838
13,0.015351262670650965
"19,23,23,17,1,23,0,5",0.004835463730587742
"23,23,14,23,18,23,23,22,17,23,20,5,0,22,23,11,4,12,3,10",0.0025615182245664315
"23,23,23,18,23,9,23,19,16,0,23,23,23,22,16,7,4,12,5",0.0
"23,23,23,20,23,20,16,8,23,17,23,5,23,1,1,4",0.0
"23,17,3,23,23,15,22,12,4,23,22,23,12,23,6",0.0007295466388744137
"18,3,17,23,23,21,16,14,19,23,5,5,7,5,12,4",0.0026887240527049007
"15,23,23,23,23,22,3,5,23,23,13",0.0032322957532716708
"23,18,6,18,7,23,23,23,5",0.0
"21,0,23,23,17,0,23,23,16,23,10,18,18,23,9,23,1,3",0.002596624388295216
"23,23,18,9,21,4,23,16,14,16,23,18,23,15,3,2,12,7,0,11",0.002597111640839438
"23,23,15,18,8,20,10,14,22,14,9,2,22,19,5,13,4,8,0",0.002596624388295216
5,0.0031784932657680557
"17,23,21,23,23,23,23,3,16,23,3,19,23,6,12,13",0.002586385193910902
12,0.0
"17,21,23,12,23,23,15,23,23,18,6,13,9,15,10,0",0.0025324360699865408
"16,2,21,11,15,23,16,13,23,22,15,17,0,0,21,1,4,1,13",0.0015019555163405822
"14,20,0,22,22,15,9,23,19,22,19,5,3,7,9,8,10,13",0.0026376055858469485
"23,21,7,23,23,23,23,23,15,1,23,2",0.0013368951042064185
"23,15,21,23,23,7,18,16,13,1,23,17,21,16,4,22,12,1,11,3,7",0.0009810556675327743
"23,19,23,15,17,18,16,5,23,5,19,13,23,6,2,3,10",0.002596624388295216
"23,16,23,23,16,19,23,2,23,8,23,15,14,15,18,0,13,12,10,4,2",0.002596624388295216
6,0.0031784082274755733
"23,22,23,23,15,19,23,14,23,16,22,11,10,21,22,3,5,6,5,2,10,0",0.001958487462383936
11,0.0
"17,5,23,23,23,19,16,23,16,3,20,1,23,6,23,11,2",0.0027238108208622954
"23,19,23,14,18,4,2,10,1",0.0038399054792497412
"17,10,23,14,15,23,11,16,2,8,5",0.002040521216600524
"15,23,19,14,20,22,14,17,2,2,21,8,23,9,17,6,23,3,2,5,6,11",0.0012784684905413593
"23,15,6,23,19,23,23,22,12,9,23,23,17,23,15,2,1,7",0.0
"17,12,21,23,23,22,17,23,22,11,16,7,23,11,2,11,6",0.0032263497043990034
"23,14,22,23,6,23,23,9,4",0.0
"22,14,23,23,1,23,23,14,23,12,23,6,2",0.0018641622497915893
"21,19,23,14,10,14,17,23,23,17,13,9,23,23,0,11,3,13",0.007888988885500573
"23,14,23,23,16,9,23,16,18,23,23,23,2,1,9,15,2,8",0.0
"14,10,23,8",0.0020824036888293916
"23,23,16,23,20,15,23,23,23,21,23,1,10,19,1,14,11,10,11,11",0.0
"17,16,10,21,21,23,23,12,20,16,23,23,12,23,2,11,17,10,13,5",0.0025877033310422125
"14,21,9,23,22,17,23,19,23,11,17,23,23,5,6,23,14,8,22,7,1,1,6",0.0026004922360303912
"23,23,23,23,23,5",0.0012171165015374102
"18,17,13,23,22,13,20,5,20,23,9,20,23,1,2,23,4",0.00268860908888367
"17,23,20,23,23,23,12,8,11",0.002552586212453384
"16,23,23,7,23,16,23,4,23,23,19,15,23,5,18,13,3,2",0.0032111229105947405
"23,14,23,10,23,16,23,3,23,23,14,18,21,22,7,6,2,0,3",0.001641136038217872
"23,23,23,23,23,22,23,12,23,17,21,18,4,13,2,10",0.0018347635887813248
"20,23,23,23,23,0,16,11,23,16,23,22,2,20,4,8,13",0.0014944031045631477
1,7.243609161190058e-05
9,0.0
"15,23,23,21,9,17,2,23,23,23,23,23,23,4,23,5",0.0025500709483821443
"16,4,17,16,22,23,23,23,23,23,10,23,20,11,11,10,1",0.002204482392029897
7,0.0031782863471912204
"16,17,4,22,23,5,23,19,9,23,9,2",0.0015260708149481268
"14,2,23,23,16,23,16,8,23,18,17,16,23,15,7,7,1,12,6,2",0.002596624388295216
"23,23,22,10,23,23,17,6,1",0.001967127701145453
"14,23,4,21,17,19,23,23,23,14,23,22,23,3,23,3,2,10,13,4",0.002561002143680067
"20,12,17,1,23,23,16,20,19,18,2,23,10,3,2,10",0.003014839803505331
"22,22,15,17,2,23,12,21,23,22,20,2,23,4,9,1,10,11",0.0
"18,23,23,23,23,2,23,23,23,4",0.0021109275683789753
"23,23,19,8,16,8,23,21,23,23,22,23,23,23,23,8,19,4,3,4",0.00904059040590406
"17,13,22,23,23,1,23,14,23,23,11,9",0.001406354761164985
"20,16,23,14,17,21,9,15,9,23,3,5,16,1,11,6,8",0.002596624388295216
"23,19,23,12,23,23,20,7,5",0.0011357631491484166
"19,5,23,19,15,23,12,1,23,19,20,23,23,11,8,11",0.0
"23,20,22,23,15,23,23,23,7,23,21,8,23,12,9,5",0.0
"15,15,17,2,0,23,16,23,23,0,4,20,7,8",0.002596624388295216
"23,18,11,16,16,0,14,7,19,15,4,9,12,23,2",0.0026262891544359037
"23,14,19,18,23,8,17,21,15,3,6,15,20,17,1,9,5,12,12,3,7",0.0015000197371018039
"19,21,23,16,23,18,23,8,12,9,23,22,23,22,13,17,1,1,6,0",0.00375833448518716
"17,17,17,23,23,23,22,23,23,23,23,1,2,23,3,4,1",0.001417454179888581
"22,23,23,23,23,20,8,21,22,23,6,23,23,14,2,9,13,13",0.015351262670650965
"23,23,21,11,23,16,4,23,23,22,23,23,11,23,20,6,0",0.002596624388295216
"23,23,16,8,23,22,8,23,15,19,18,0,11,13,10",0.0037997355964006995
"23,15,2,23,23,23,23,9",0.004106315640826136
"19,22,19,15,18,23,10,9,15,14,23,1,23,11,23,8,8,8,6",0.004140754251415045
"19,23,13,23,14,23,19,23,23,23,4,15,11,8,9",0.0015279994714869332
"16,23,14,3,10,23,11",0.0028571933051787434
"14,10,21,4,18,23,23,19,21,15,9,6,8,17,15,9,7,8,10",0.002596624388295216
"23,23,14,23,22,23,17,22,23,21,8,8,9,10,9,2",0.0014398232296232937
"23,23,18,15,5,23,23,23,23,23,7,23,20,8,5",0.002596624388295216
"16,21,23,3,23,13,23,1",0.0037414765575201803
"21,18,21,11,0,11,14,17,20,20,19,3,6,23,8,20,8,1,2,10",0.002602684483138323
"23,23,23,21,23,19,7,4,18,23,16,23,23,23,2,1,8",0.0
"23,23,14,0,23,19,23,23,23,23,6,10",0.0019636300262618612
"23,23,21,23,23,23,16,6,23,0,7",0.0025966262406202224
"23,23,23,23,23,17,14,10,23,14,2,23,15,23,7,9,12",0.0035374517807703855
"23,15,2,23,18,23,5,21,20,11,14,3,5,23,23,13",0.003520132165177989
"23,23,17,1,23,16,20,23,11,18,7,13,23,1",0.002596624388295216
"23,23,23,22,23,13,15,20,23,23,16,12,23,11,1,15,5,12",0.015351262670650965
"15,17,8,0,23,23,21,14,15,16,20,15,17,13,2,10,13,13,1,11,1",0.002596624388295216
"22,0,19,23,11,18,23,9,2",0.003166405418194724
"14,14,1,6,22,7,18,20,7,23,23,17,13,21,13,0,6",0.0025966262406202224
"14,18,13,23,17,12,5,17,13,9",0.001406354761164985
"23,21,3,23,23,14,20,16,4,3,17,23,7,3,10",0.001575473638722208
"23,23,23,23,17,23,23,17,9,16,19,0,19,22,18,13,7,13,1,7,11",0.0
"23,20,23,20,13,23,18,3,15,23,23,12,22,23,17,0,2,12,13",0.0
"23,17,23,5,23,0",0.0
"21,18,19,11,13,23,20,23,16,23,6,1,21,12,5,10",0.003659162820445803
"20,10,23,18,10,18,12,10",0.002016414981281644
"18,23,23,23,4,21,14,0,23,12,23,23,7",0.0026353837922448763
"23,23,23,23,23,21,23,22,15,23,21,2,4,2,23,8,5",0.001480819200357632
"23,17,20,7,11,23,14,1,1",0.0013267061203796275
"23,23,20,10,14,23,6,23,23,23,23,8",0.002596624388295216
"17,10,23,23,16,6,14,0,1",0.0019832493695536037
"23,23,23,23,18,19,3,22,20,23,22,23,1,23,1,1,13,4",0.0024917510056993056
"22,23,23,15,23,14,4,23,23,23,7,1,7",0.00253234070752241
"23,14,23,23,23,17,23,5,0,6",0.00050808106143922
"17,20,23,18,17,23,20,11,13,23,5,22,23,9,6,13,11",0.0
"18,10,23,20,23,15,8,0,23,17,14,4,8,8",0.002491260232158164
"23,23,23,23,23,23,20,1,22,23,17,9,5,16,23,1,8",0.004271230247341764
"19,17,23,19,0,23,17,23,17,8,21,18,11,11,7,0,3,0",0.0037947525968646686
"23,23,23,22,7,23,14,23,16,23,15,18,12,18,2,0,0,11,12",0.00132886581302858
"21,16,23,23,23,19,16,3,15,23,23,1,4,5,8,11",0.0026215568234357646
"23,14,22,23,9,22,5,14,23,23,23,23,4,6,10",0.0054470564474175445
"23,23,23,23,23,23,23,23,23,9",0.0033273854794360264
"19,23,19,23,6,23,23,23,14,11,19,15,23,20,11,18,8,9,13,8,7",0.0031890733970074245
"23,23,23,23,21,15,16,23,23,15,16,14,21,22,9,3,4,1,2,6,9,11,11",0.0
"23,23,23,18,17,21,17,11,21,23,23,23,15,18,4,9,4,12,9,7,3",0.0002827784395578759
"23,22,23,23,23,17,18,15,14,14,18,9,23,10,23,8,10,0,3,2,3",0.0017586967554557287
"23,23,23,23,18,16,7,19,23,21,16,11,6,23,23,12,10,7",0.00318827256262964
"14,15,9,23,5,23,18,21,12,23,18,23,0,22,5,5,3",0.0041618359642082116
"23,19,23,1,23,20,23,5,18,23,0,23,18,11,23,11",0.002596624388295216
"23,18,23,7,22,19,19,5,2,21,9,4,23,5",0.003442762589700566
"22,13,14,18,2,7,18,9,23,10",0.015351262670650965
"23,23,23,23,23,23,20,23,5,0",0.0028951624629676717
"23,23,14,23,2,23,23,15,4,23,18,23,23,1,5",0.0023045939368844808
"23,23,22,14,23,2,13,16,10,7",0.0028730310239862477
"23,20,21,12,0,23,14,19,13,23,3,17,23,6,7",0.0025075625774464293
"20,23,23,5,23,17,23,3,22,23,23,23,14,23,23,23,13,11,11",0.0016838813771904491
"14,23,15,23,3,22,5,21,23,1,17,23,21,4,6,8,10",0.002596789255570434
"18,23,17,20,23,17,23,23,16,4,21,23,8,23,23,8,12,6,8,2",0.0014884262542267873
"20,23,8,23,19,23,23,23,23,20,9,9,23,3",0.0031699130274002803
"14,23,2,18,14,14,14,18,23,18,21,16,6,23,19,2,14,9,13,13,11,3,8,13,7,9",0.002596624388295216
"23,14,20,14,11,15,14,23,7,21,2,8,8,23,2,12",0.008028519379698078
"23,23,20,15,22,1,23,16,23,23,9,23,11,14,5,11,8",0.0031774334468555533
"19,18,14,18,18,23,18,0,23,22,20,8,19,1,9,3,3,13,13,8,6",0.0034948400423154675
"15,20,14,3,23,22,23,13,23,23,9,23,1,22,6,1",0.0026372397084256185
"23,21,15,23,23,15,8,23,23,23,2,8,11",0.00147083157139968
"22,9,23,19,17,7,23,23,23,16,8,0,1",0.0
"23,23,23,22,23,6,21,6,22,1,19,15,6,7,8",0.002596624388295216
"22,23,3,14,23,22,23,19,23,5,23,23,20,23,7,23,12,10,11",0.0024201754627210473
"23,19,6,23,19,20,21,19,12,7,17,6,23,23,20,15,13,3,6,4,8",0.0021987763004723384
"23,18,23,22,20,22,15,23,22,5,0,23,23,11,13,7,13,9",0.01493125749708505
"23,23,19,13,20,9,23,5",0.015351262670650965
"23,23,23,23,23,23,22,13,16,14,8,13,19,12,9",0.0
"15,23,21,14,8,17,18,14,12,20,17,3,0,4,6,7,3,4",0.0023181484619384644
"21,15,23,23,23,23,23,18,23,16,23,19,8,9,11,6,4,2",0.002255169111035482
"23,15,22,17,1,23,10,14,13,10,17,19,9,5,3",0.0
"14,21,20,19,19,23,8,6,23,9,23,23,22,2,12,5,8",0.0031771331989024452
"23,23,23,16,23,20,23,16,23,7,11,23,2,12",0.002596624388295216
"23,16,10,23,17,7,17,3,23,4",0.002264945224583524
"21,8,16,21,20,13,11,3,23,23,15,23,3,11",0.0025585702829125177
"15,23,17,23,6,16,23,23,23,4,22,18,8,4,6,8",0.002596624388295216
"23,14,17,0,19,17,10,3,12,18,14,1,7,23,23,5",0.0
"23,23,22,13,15,14,23,12,23,23,13,0",0.015351262670650965
"16,2,22,11,23,14,8,18,1,0",0.0
"23,23,23,23,15,23,23,20,23,15,17,7,3,10,6,3",0.002596624388295216
"22,21,18,11,8,22,21,23,23,16,23,23,23,4,11,7,4,12",0.0
"20,20,23,17,8,23,3,23,15,22,20,7,13,3,4,5",0.0031782835128772204
"22,23,14,4,21,23,23,23,23,23,16,15,7,19,14,9,3,12,9,8,2",0.0
"23,16,23,10,22,23,7,23,11",0.0031856752992011827
"23,23,20,21,23,5,0,23,22,19,3,5,17,4,7",0.0015566444678594689
"23,18,10,16,23,10,22,21,4,23,3,19,23,7,7",0.002016414981281644
"15,23,0,23,14,23,7,17,19,20,7,23,17,7,23,1,0,2",0.001409974788307952
"23,23,23,14,23,21,23,21,23,9,4,23,5,4",0.00873629336688837
"23,23,22,3,17,16,23,9,23,15,19,19,20,23,6,8,6,10,0,3",0.0031747645457277564
"23,22,12,23,23,23,22,9,19,1,19,23,8,9",0.003919579700453659
"23,22,23,5,23,16,23,12,23,23,17,23,23,0,3",0.003225977985359023
"17,23,14,16,8,15,22,23,23,23,3,1,14,15,23,14,0,12,11,11,2,7",0.002596624388295216
"20,8,23,16,18,23,23,10,5,7",0.001298501221471488
"23,19,23,23,23,0,23,23,1",0.002596624388295216
"23,16,23,1,22,10,19,6,23,16,20,2,23,18,6,7,2",0.00256094034013004
"17,18,6,1,21,16,3,14,21,23,4,4,13,23,8",0.0024770087248941427
"21,23,20,23,14,9,4,20,19,22,15,23,23,2,7,0,0,8,6",0.0031780992933098514
"20,13,23,20,17,12,22,14,23,7,23,23,11,10,1",0.002572890208564376
"21,1,18,23,23,14,23,3,14,23,17,15,0,6,3,12,7",0.002596624388295216
