seed,r,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless,expression,traversal,error_true_divide,error_node_divide,error_node_invalid,n_samples,n_cached,t
10,0.12532981530343007,1.4590396086340809,1.4590396086340809,False,0.12532981530343007,0.12532981530343007,"lukasiewicz_r_implication(x3, lukasiewicz_norm(fuzzy_not(x11), fuzzy_not(godel_s_implication(x16, product_r_implication(lukasiewicz_r_implication(x8, lukasiewicz_norm(lukasiewicz_s_implication(x5, x10), x10)), x1)))))","lukasiewicz_r_implication,x3,lukasiewicz_norm,fuzzy_not,x11,fuzzy_not,godel_s_implication,x16,product_r_implication,lukasiewicz_r_implication,x8,lukasiewicz_norm,lukasiewicz_s_implication,x5,x10,x10,x1",7731,6997,734,50000,33265,15578.86652326584
3,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"fuzzy_not(fuzzy_not(godel_norm(x4, godel_norm(x1, product_norm(x9, x13)))))","fuzzy_not,fuzzy_not,godel_norm,x4,godel_norm,x1,product_norm,x9,x13",6137,5320,817,50000,32584,15905.398408174517
0,0.1330532212885154,1.3622104340037648,1.3622104340037648,False,0.1330532212885154,0.1330532212885154,"fuzzy_not(lukasiewicz_norm(product_s_implication(product_norm(fuzzy_not(fuzzy_not(fuzzy_not(godel_s_implication(godel_r_implication(godel_s_implication(fuzzy_not(fuzzy_not(x16)), godel_conorm(fuzzy_not(x16), x3)), x1), x8)))), x16), x1), x9))","fuzzy_not,lukasiewicz_norm,product_s_implication,product_norm,fuzzy_not,fuzzy_not,fuzzy_not,godel_s_implication,godel_r_implication,godel_s_implication,fuzzy_not,fuzzy_not,x16,godel_conorm,fuzzy_not,x16,x3,x1,x8,x16,x1,x9",6503,5642,861,50000,33451,16287.551599025724
13,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"fuzzy_not(lukasiewicz_s_implication(product_norm(godel_norm(fuzzy_not(lukasiewicz_s_implication(x4, product_norm(fuzzy_not(fuzzy_not(product_s_implication(lukasiewicz_conorm(godel_norm(x1, x8), x1), x16))), x4))), x1), x9), x12))","fuzzy_not,lukasiewicz_s_implication,product_norm,godel_norm,fuzzy_not,lukasiewicz_s_implication,x4,product_norm,fuzzy_not,fuzzy_not,product_s_implication,lukasiewicz_conorm,godel_norm,x1,x8,x1,x16,x4,x1,x9,x12",6628,5765,863,50000,33977,16434.091935634613
11,0.12532981530343007,1.4590396086340809,1.4590396086340809,False,0.12532981530343007,0.12532981530343007,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_s_implication(x3, fuzzy_not(lukasiewicz_s_implication(godel_norm(fuzzy_not(x4), x16), x10)))))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,lukasiewicz_s_implication,x3,fuzzy_not,lukasiewicz_s_implication,godel_norm,fuzzy_not,x4,x16,x10",5553,4603,950,50000,33435,16571.91760802269
12,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_norm(godel_norm(x4, product_norm(godel_norm(x1, product_norm(lukasiewicz_r_implication(x1, x13), x1)), x9)), x13)))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,lukasiewicz_norm,godel_norm,x4,product_norm,godel_norm,x1,product_norm,lukasiewicz_r_implication,x1,x13,x1,x9,x13",5669,4783,886,50000,33734,16596.4616792202
8,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"fuzzy_not(product_s_implication(lukasiewicz_conorm(x14, fuzzy_not(fuzzy_not(x13))), lukasiewicz_r_implication(godel_norm(godel_norm(x9, x1), fuzzy_not(x12)), fuzzy_not(x4))))","fuzzy_not,product_s_implication,lukasiewicz_conorm,x14,fuzzy_not,fuzzy_not,x13,lukasiewicz_r_implication,godel_norm,godel_norm,x9,x1,fuzzy_not,x12,fuzzy_not,x4",5495,4801,694,50000,33712,16711.401084661484
14,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"fuzzy_not(godel_conorm(fuzzy_not(x9), fuzzy_not(lukasiewicz_norm(product_s_implication(fuzzy_not(x1), godel_norm(fuzzy_not(x6), x6)), fuzzy_not(godel_s_implication(x4, fuzzy_not(x13)))))))","fuzzy_not,godel_conorm,fuzzy_not,x9,fuzzy_not,lukasiewicz_norm,product_s_implication,fuzzy_not,x1,godel_norm,fuzzy_not,x6,x6,fuzzy_not,godel_s_implication,x4,fuzzy_not,x13",5470,4582,888,50000,33860,16713.16496515274
15,0.13364595545134814,2.439435001766032,2.439435001766032,False,0.13364595545134814,0.13364595545134814,"fuzzy_not(godel_r_implication(x8, lukasiewicz_conorm(fuzzy_not(godel_conorm(x6, x1)), lukasiewicz_conorm(lukasiewicz_norm(x2, x3), fuzzy_not(product_conorm(fuzzy_not(x3), x13))))))","fuzzy_not,godel_r_implication,x8,lukasiewicz_conorm,fuzzy_not,godel_conorm,x6,x1,lukasiewicz_conorm,lukasiewicz_norm,x2,x3,fuzzy_not,product_conorm,fuzzy_not,x3,x13",4875,4147,728,50000,33649,16876.516251802444
5,0.12332439678284185,2.518658871918108,2.518658871918108,False,0.12332439678284185,0.12332439678284185,"fuzzy_not(lukasiewicz_s_implication(godel_conorm(x8, x1), product_s_implication(godel_norm(godel_s_implication(x11, x13), product_norm(x8, x1)), fuzzy_not(x4))))","fuzzy_not,lukasiewicz_s_implication,godel_conorm,x8,x1,product_s_implication,godel_norm,godel_s_implication,x11,x13,product_norm,x8,x1,fuzzy_not,x4",4055,3461,594,50000,33012,16884.53451013565
