r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
0.1271186440677966,1,0,"product_reichenbach(x13 + x20 + x7, x21*(0.17548697132677868 - 2*x6)/x3)","product_reichenbach,add,add,x13,x20,x7,mul,div,x21,x3,sub,sub,0.17548697132677868,x6,x6",1.9368507330078004,1.9368507330078004,False,0.1271186440677966,0.1271186440677966
0.12265758091993186,1,0,"product_reichenbach(x3*(-x21 + x9) + x3, x6)","product_reichenbach,add,x3,mul,sub,x9,x21,x3,x6",2.4210634162597504,2.4210634162597504,False,0.12265758091993186,0.12265758091993186
0.11920529801324505,1,0,"product_reichenbach(x3, x17*x21 + x21 - x3 - x7)","product_reichenbach,x3,sub,sub,mul,x17,x21,sub,x7,x21,x3",1.875736510849787,1.875736510849787,False,0.11920529801324505,0.11920529801324505
0.11753731343283581,1,0,"product_reichenbach(x1*x13 - x13*x21**2 + x3 + 0.10850057165548943, x6)","product_reichenbach,add,0.10850057165548943,sub,mul,x13,x1,sub,mul,x21,mul,x13,x21,x3,x6",4.447234935498493,4.447234935498493,False,0.11753731343283581,0.11753731343283581
0.11723329425556858,1,0,"product_reichenbach(x3, -x13 + x21 + x4 - x16*x4/x12)","product_reichenbach,x3,add,x21,sub,sub,x4,mul,x4,div,x16,x12,x13",3.539923791152606,3.539923791152606,False,0.11723329425556858,0.11723329425556858
0.11498586239396795,1,0,"product_reichenbach(x3, x21 - x4)","product_reichenbach,x3,sub,x21,x4",4.414327277413409,4.414327277413409,False,0.11498586239396795,0.11498586239396795
0.11472868217054265,1,0,"product_reichenbach(x11, x7*(x21 - x3))","product_reichenbach,x11,mul,sub,x21,x3,x7",2.684324680940422,2.684324680940422,False,0.11472868217054265,0.11472868217054265
0.11258629845990441,1,0,"product_reichenbach(x11, x21 - (x3 - 0.14500442447281262)/x14)","product_reichenbach,x11,sub,x21,div,add,x3,-0.14500442447281262,x14",7.855528094310762,7.855528094310762,False,0.11258629845990441,0.11258629845990441
0.1092436974789916,1,0,"product_reichenbach(x14, x21 - x4/(x4 + 0.8004069976876418))","product_reichenbach,x14,sub,x21,div,x4,add,x4,0.8004069976876418",1.9932638611536586,1.9932638611536586,False,0.1092436974789916,0.1092436974789916
0.10836909871244635,1,0,"product_reichenbach(x3, x21 - x3/x8)","product_reichenbach,x3,sub,x21,div,x3,x8",7.813218248201369,7.813218248201369,False,0.10836909871244635,0.10836909871244635
0.10810810810810811,1,0,"product_reichenbach(x3, -x12 - x18 + x21)","product_reichenbach,x3,sub,x21,add,x18,x12",2.171905433615543,2.171905433615543,False,0.10810810810810811,0.10810810810810811
0.10703043022035677,1,0,"product_reichenbach(x3, x16*(x19 + x21 - 0.39580221066345884*x4 + x5) - x20 + x6)","product_reichenbach,x3,sub,add,x6,mul,x16,add,x19,sub,x5,sub,div,x4,2.5265144384205476,x21,x20",8.001262008687563,8.001262008687563,False,0.10703043022035677,0.10703043022035677
0.10633946830265849,1,0,"product_reichenbach(1.0199079462839904, x21/(x14 + x16 + x2*x21))","product_reichenbach,1.0199079462839904,div,x21,add,x14,add,mul,x21,x2,x16",2.0543780833116716,2.0543780833116716,False,0.10633946830265849,0.10633946830265849
0.10194902548725637,1,0,"product_reichenbach(x10, x1 - (x15*(x1 + x10 - x12 - x21) + x3)/x8)","product_reichenbach,x10,sub,x1,div,add,mul,x15,add,sub,sub,x1,x21,x12,x10,x3,x8",2.8159553132807584,2.8159553132807584,False,0.10194902548725637,0.10194902548725637
0.09803921568627452,1,0,"product_reichenbach(x3, -x15 + x19 + x21)","product_reichenbach,x3,add,x19,sub,x21,x15",3.027504543827727,3.027504543827727,False,0.09803921568627452,0.09803921568627452
0.08949011446409989,1,0,"product_reichenbach(x11 + x8, x21*(-x6 + (-x10 + x11 + x21 - x4)/x3) + x6)","product_reichenbach,add,x11,x8,add,mul,x21,sub,div,sub,x11,sub,x4,sub,x21,x10,x3,x6,x6",8.226914521270995,8.226914521270995,False,0.08949011446409989,0.08949011446409989
0.0876249039200615,1,0,"product_reichenbach(x12 + x15 - x5, x10*(x21*(x13 + x16 - 1.328476405199488) - x3)/x3 + x6)","product_reichenbach,sub,add,x12,x15,x5,add,div,mul,x10,sub,mul,add,add,-1.328476405199488,x13,x16,x21,x3,x3,x6",5.580198592427813,5.580198592427813,False,0.0876249039200615,0.0876249039200615
0.08163265306122448,1,0,"product_reichenbach(x9, x21*(-1.1950459305647254 + x21/x16))","product_reichenbach,x9,mul,add,-1.1950459305647254,div,x21,x16,x21",2.961689227657559,2.961689227657559,False,0.08163265306122448,0.08163265306122448
0.08163265306122448,1,0,"product_reichenbach(x15, x8/(-x11 - x16 + x21))","product_reichenbach,x15,div,x8,sub,x21,add,x11,x16",2.961689227657559,2.961689227657559,False,0.08163265306122448,0.08163265306122448
0.08057553956834532,1,0,"product_reichenbach(x11, x21/(x1 + x15 + x16))","product_reichenbach,x11,div,x21,add,x16,add,x1,x15",3.0039990737669524,3.0039990737669524,False,0.08057553956834532,0.08057553956834532
