complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
5,0.11498586239396795,1,0,"product_reichenbach(x3, x21 - x4)","product_reichenbach,x3,sub,x21,x4",4.414327277413409,4.414327277413409,False,0.11498586239396795,0.11498586239396795
7,0.13597733711048157,1,0,"product_reichenbach(x3, x21*(0.7520927857316589 - x9))","product_reichenbach,x3,mul,x21,sub,0.7520927857316589,x9",1.4338336737072308,1.4338336737072308,False,0.13597733711048157,0.13597733711048157
9,0.1393939393939394,1,0,"product_reichenbach(x3, x21**2*(0.7587023910599177 - x13))","product_reichenbach,x3,mul,x21,mul,x21,sub,0.7587023910599177,x13",1.335110699451979,1.335110699451979,False,0.1393939393939394,0.1393939393939394
11,0.14501510574018125,1,0,"product_reichenbach(-x6 + x8, x21 - x3*(x21 + 0.3171670137451225))","product_reichenbach,sub,x8,x6,sub,x21,mul,x3,sub,x21,-0.3171670137451225",1.330409605439824,1.330409605439824,False,0.14501510574018125,0.14501510574018125
