tokens,rewards
"17,17,14,17,14,17,17,17,7,16,17,15,0,12,7,7",0.002596624388295216
"17,16,1,17,17,17,17,14,12,10",0.00346979990756206
"17,14,0,17,16,13,1",0.007115135834411385
"17,16,17,2,17,17,17,15,5,17,13",0.002596624388295216
"14,15,17,17,0,17,15,17,15,14,16,17,9,17,0,8,4,2,10",0.0031108454496148906
"17,17,17,17,17,17,17,17,17,17,17,11",0.0026134949679451967
"17,16,17,12,17,17,17,16,10,17,16,13,16,11,14,3,11",0.0018671414127002836
"16,12,17,15,17,14,17,16,17,17,16,15,14,17,10,6,11,6,5,6,4",0.0
"16,17,17,15,17,14,16,17,13,16,14,16,17,4,14,11,4,4,12,9,0,3",0.002954663298736737
12,0.0
10,0.003655093552989749
"16,15,10,0,15,17,0,0",0.003070736611222811
"17,17,15,15,12,16,15,2,14,14,2,15,17,17,15,5,6,4,1,4,7",0.002584154563852532
"15,17,17,17,17,17,9,15,10,15,17,5,12",0.0029687530584681233
0,0.003053334426568466
"17,17,17,15,14,6,17,17,4,17,4",0.0
"17,17,15,5,16,8,17,16,14,17,17,17,17,16,7,10,3,4",0.003067152569102572
"15,17,16,15,17,15,8,8,17,15,15,17,10,2,10,6,1",0.002596624388295216
"17,17,14,17,17,17,17,17,14,6,17,8,0",0.002601012920606836
6,0.0031784082274755733
"17,15,17,15,14,17,17,0,16,16,14,17,13,17,0,13,3,6,9",0.003341049566856788
"17,17,17,17,17,16,17,17,16,4,15,15,10,15,7,10,16,6,6,8",0.0019660915424446566
4,0.002204482392029897
"16,13,17,17,17,17,17,17,14,17,17,8,5",0.015351262670650965
"15,6,17,17,14,16,15,16,14,17,17,17,1,5,12,7,6,0",0.002596624388295216
"14,1,15,6,14,17,17,7,17,17,17,14,14,17,15,6,13,5,7",0.002596624388295216
11,0.0
"16,17,16,12,17,15,4,17,17,17,15,17,14,8,17,2,1,6",0.003204837109927532
5,0.0031784932657680557
"17,14,17,17,3,14,17,9,2",0.0066937240386103145
"15,6,16,8,15,4,17,16,17,16,2,17,6,17,17,1",0.002596624388295216
"15,17,16,0,5,17,15,17,16,17,9,1,17,17,17,16,6,10",0.0013861399560773256
"17,17,17,14,5,17,17,14,17,15,9,0,15,7,11",0.01141754442389644
"15,17,14,15,2,12,17,10,14,14,9,12,4",0.0022738735612683023
"17,15,11,15,17,17,16,2,13,17,14,17,3,17,13",0.002740802338165787
"15,10,17,16,10,17,5",0.002596624388295216
"17,17,16,16,9,12,5",0.0
"17,15,14,6,17,14,14,10,6,17,6,9",0.0021503108083739636
"16,7,14,17,17,17,15,14,14,17,3,17,16,15,15,16,8,3,13,10,0,13,5,11",0.003980700730059156
"17,14,16,4,17,16,17,14,17,14,17,17,4,17,1,8,12,3",0.0016325550344023093
"17,17,16,14,11,17,0,16,5,15,16,16,15,17,15,8,4,5,5,9,12",0.0
1,7.243609161190058e-05
"17,17,15,16,16,17,15,17,9,0,4,17,0,17,17,4",0.002204482392029897
8,0.003178277844264386
"14,15,6,4,16,16,8,16,17,5,14,17,4,12,4",0.00136378199362312
"17,17,15,17,15,15,17,7,16,16,14,16,4,17,5,4,8,9,10,7",0.002587183359648521
"17,14,1,15,15,14,15,10,15,15,6,12,5,14,17,0,12,12,11",0.0
3,0.0031747645457277564
"17,17,15,6,17,17,15,3,15,5,14,12,3",0.002596624388295216
"17,16,5,15,6,14,17,2,10",0.0012302277110413477
"14,16,10,6,17,14,16,16,1,17,17,17,16,14,8,13,5,0,8",0.0020247648018743535
"15,15,0,6,17,16,14,17,14,17,16,15,5,5,5,11,13,13",0.002596624388295216
7,0.0031782863471912204
"15,9,14,12,17,17,17,16,5,15,6,17,17,3",0.002596624388295216
"14,17,2,17,14,14,14,17,17,15,17,16,17,17,5,6,1,11,13,6",0.001533652722598738
"14,14,17,17,16,14,17,17,10,15,15,16,17,0,3,13,2,3,9,7",0.002600315752627105
"15,17,5,17,17,14,16,17,17,15,15,17,17,12,15,17,5,7,3,4,12",0.0018604074292270006
"17,16,15,6,17,2,16,17,17,2,17,14,3,16,1,3",0.0026392489169592957
"17,17,17,15,17,5,14,7,16,17,17,17,2,9",0.003973832048444758
"17,17,14,17,9,15,17,6,14,17,15,1,15,5,8,10",0.002596624388295216
"17,17,15,17,5,14,1,15,17,14,5,8,17,7",0.002702109689422698
"17,15,14,17,5,15,15,14,17,17,15,12,10,5,15,9,2,9,6",7.88957464434156e-05
