seed,r,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless,expression,traversal,error_true_divide,error_node_invalid,error_node_divide,n_samples,n_cached,t
1,0.1316211878009631,2.543291860575777,2.543291860575777,False,0.1316211878009631,0.1316211878009631,"product_reichenbach(x10, x21 - x3*(x2*(x14 + x21 - (x1 - x13)*(x20 + x21)) + x4))","product_reichenbach,x10,sub,x21,mul,add,x4,mul,sub,x14,sub,mul,add,x21,x20,sub,x1,x13,x21,x2,x3",7939,693,7246,20000,19999,1017.1340050697328
2,0.13533834586466165,2.162503245591233,2.162503245591233,False,0.13533834586466165,0.13533834586466165,"product_reichenbach(x3, -x1 + x15*(-x1 + x12 + x13*x17 - x18 - x5) - x2 + x21)","product_reichenbach,x3,add,sub,sub,add,add,sub,sub,mul,sub,sub,add,x12,sub,mul,x17,x13,x5,x18,x1,x15,x2,x2,x17,x2,x1,x17,x21",7418,702,6716,20000,19999,1063.7162880897522
3,0.13297872340425532,3.0651132959249647,3.0651132959249647,False,0.13297872340425532,0.13297872340425532,"product_reichenbach(x3, -x11 - x17 + x21)","product_reichenbach,x3,sub,x21,add,x17,x11",6298,661,5637,20000,19999,1279.7929348945618
0,0.11962616822429907,2.214215279724937,2.214215279724937,False,0.11962616822429907,0.11962616822429907,"product_reichenbach(x8, x21 - x3)","product_reichenbach,x8,sub,x4,sub,add,x3,x15,sub,x15,sub,x4,x21",6603,512,6091,20000,20000,1663.5956840515137
