seed,r,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless,expression,traversal,error_true_divide,error_node_divide,error_node_invalid,n_samples,n_cached,t
2,0.1414141414141414,2.397557946198976,2.397557946198976,False,0.1414141414141414,0.1414141414141414,"product_reichenbach(x10 + x18 - x21 + x3*(x11 + x12 - x13 + x17 + x2 + 2*x21 - x9), x6)","product_reichenbach,add,add,x18,sub,mul,add,sub,add,add,add,x17,x21,add,sub,x2,x9,x21,x12,x13,x11,x3,x21,x10,x6",7244,6585,659,20000,20000,1222.619264125824
3,0.13297872340425532,3.0651132959249647,3.0651132959249647,False,0.13297872340425532,0.13297872340425532,"product_reichenbach(x3, -x11 - x17 + x21)","product_reichenbach,x3,sub,x21,add,x17,x11",6867,6184,683,20000,20000,1390.7935512065887
1,0.1552511415525114,2.6091071767459444,2.6091071767459444,False,0.1552511415525114,0.1552511415525114,"product_reichenbach(x11 + x2 - x21 + x3 + x6, x5)","product_reichenbach,add,x3,add,x2,add,sub,x11,x21,x6,x5",6656,6011,645,20000,19998,1408.3936767578125
0,0.13445378151260504,2.4210634162597504,2.4210634162597504,False,0.13445378151260504,0.13445378151260504,"product_reichenbach(x10, (x10 - x6)*(x21 - x3 - x4 - x5)/x2)","product_reichenbach,x10,mul,sub,x10,x6,div,sub,x21,add,add,x5,x4,x3,x2",7217,6606,611,20000,19999,1441.4090628623962
