complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
1,0.014434615648357674,956,0,x16,x16,63.258059653373536,63.258059653373536,False,0.014434615648357674,0.014434615648357674
7,0.1015701668302257,1,0,"fuzzy_not(fuzzy_not(product_norm(product_norm(x11, x1), x13)))","fuzzy_not,fuzzy_not,product_norm,product_norm,x11,x1,x13",4.029414062457017,4.029414062457017,False,0.1015701668302257,0.1015701668302257
9,0.11586901763224182,1,0,"fuzzy_not(fuzzy_not(product_norm(x9, fuzzy_not(fuzzy_not(product_norm(x13, x1))))))","fuzzy_not,fuzzy_not,product_norm,x9,fuzzy_not,fuzzy_not,product_norm,x13,x1",3.4759473029223695,3.4759473029223695,False,0.11586901763224182,0.11586901763224182
17,0.11860036832412525,1,0,"lukasiewicz_norm(product_s_implication(x11, x4), fuzzy_not(lukasiewicz_r_implication(x13, lukasiewicz_norm(fuzzy_not(product_norm(x1, product_norm(x11, x8))), x11))))","lukasiewicz_norm,product_s_implication,x11,x4,fuzzy_not,lukasiewicz_r_implication,x13,lukasiewicz_norm,fuzzy_not,product_norm,x1,product_norm,x11,x8,x11",2.6330933510266634,2.6330933510266634,False,0.11860036832412525,0.11860036832412525
18,0.14798453892876864,1,0,"godel_conorm(fuzzy_not(fuzzy_not(fuzzy_not(x9))), lukasiewicz_norm(fuzzy_not(fuzzy_not(fuzzy_not(product_norm(godel_s_implication(product_norm(x13, x13), x3), x2)))), x1))","godel_conorm,fuzzy_not,fuzzy_not,fuzzy_not,x9,lukasiewicz_norm,fuzzy_not,fuzzy_not,fuzzy_not,product_norm,godel_s_implication,product_norm,x13,x13,x3,x2,x1",1.6978115506202012,1.6978115506202012,False,0.14798453892876864,0.14798453892876864
