complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
5,0.03177485247389923,1,0,-x2*x9 + x21,"sub,x21,mul,x2,x9",10.027433527926306,10.027433527926306,False,0.03177485247389923,0.03177485247389923
7,0.09615384615384616,1,0,x12*x18*(x1 - x6),"mul,mul,x18,x12,sub,x1,x6",3.977125534283007,3.977125534283007,False,0.09615384615384616,0.09615384615384616
11,0.14285714285714285,1,0,x21 - x3*(x10 - x19 + x20 + x3),"sub,x21,mul,x3,sub,add,x10,add,x3,x20,x19",1.4667413317923148,1.4667413317923148,False,0.14285714285714285,0.14285714285714285
17,0.1446111869031378,1,0,-x1 - x11 + x12 + x13*x2 - x20 - x21*(x3 - 1.3852306837834616),"add,sub,mul,x13,x2,x1,sub,x12,add,x11,add,mul,x21,add,-1.3852306837834616,x3,x20",2.9475859456210944,2.9475859456210944,False,0.1446111869031378,0.1446111869031378
