complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
5,0.03968253968253968,1,0,"product_reichenbach(x14, -x16 + x21)","product_reichenbach,x14,sub,x21,x16",1.1376647509414748,1.1376647509414748,False,0.03968253968253968,0.03968253968253968
7,0.08935824532900082,1,0,-2*x3 + x4 + 0.5025999937277777,"sub,add,0.5025999937277777,x4,add,x3,x3",5.269926387625593,5.269926387625593,False,0.08935824532900082,0.08935824532900082
8,0.11547344110854504,1,0,x4*(-x3 + 0.22437129883749693/x3),"mul,x4,sub,div,0.22437129883749693,x3,x3",1.8005190066553096,1.8005190066553096,False,0.11547344110854504,0.11547344110854504
10,0.12622720897615708,1,0,-x3 + x8*(-x16 + x21)/x3,"sub,div,mul,x8,sub,x21,x16,x3,x3",2.928781569572475,2.928781569572475,False,0.12622720897615708,0.12622720897615708
11,0.13297872340425532,1,0,"product_reichenbach(x16, -x13*x15*x6 + x21 - x3)","product_reichenbach,x16,sub,x21,add,mul,x15,mul,x6,x13,x3",3.065113295924965,3.065113295924965,False,0.13297872340425532,0.13297872340425532
17,0.14285714285714288,1,0,x2 - x4 + (0.22230114893313233*x21 + 0.068290489684465107*x5/x12)/x3,"sub,x2,sub,x4,div,sub,div,x5,mul,x12,14.643327418217101,mul,x21,-0.22230114893313233,x3",2.143698869542614,2.143698869542614,False,0.14285714285714288,0.14285714285714288
