complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
1,0.014434615648357674,4809,0,x16,x16,63.258059653373536,63.258059653373536,False,0.014434615648357674,0.014434615648357674
5,0.038288288288288286,1,0,"fuzzy_not(product_conorm(fuzzy_not(x16), x11))","fuzzy_not,product_conorm,fuzzy_not,x16,x11",11.276197518312264,11.276197518312264,False,0.038288288288288286,0.038288288288288286
6,0.0418956043956044,1,0,"product_norm(x16, fuzzy_not(fuzzy_not(fuzzy_not(x4))))","product_norm,x16,fuzzy_not,fuzzy_not,fuzzy_not,x4",12.279699873571904,12.279699873571904,False,0.0418956043956044,0.0418956043956044
7,0.08437670114316821,1,0,"fuzzy_not(product_conorm(product_conorm(fuzzy_not(x16), x3), x10))","fuzzy_not,product_conorm,product_conorm,fuzzy_not,x16,x3,x10",3.70151526654981,3.70151526654981,False,0.08437670114316821,0.08437670114316821
8,0.10462226640159045,1,0,"product_norm(x16, fuzzy_not(product_conorm(fuzzy_not(fuzzy_not(x3)), x3)))","product_norm,x16,fuzzy_not,product_conorm,fuzzy_not,fuzzy_not,x3,x3",7.928989004387019,7.928989004387019,False,0.10462226640159045,0.10462226640159045
12,0.13199611776124234,1,0,"product_norm(fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(x3, product_conorm(fuzzy_not(x16), x3))))), fuzzy_not(x11))","product_norm,fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,x3,product_conorm,fuzzy_not,x16,x3,fuzzy_not,x11",2.9521894946947507,2.9521894946947507,False,0.13199611776124234,0.13199611776124234
15,0.14168530947054436,1,0,"fuzzy_not(product_conorm(fuzzy_not(fuzzy_not(x10)), product_conorm(product_conorm(fuzzy_not(x16), x4), product_conorm(product_norm(x2, x16), x3))))","fuzzy_not,product_conorm,fuzzy_not,fuzzy_not,x10,product_conorm,product_conorm,fuzzy_not,x16,x4,product_conorm,product_norm,x2,x16,x3",1.2664815909033387,1.2664815909033387,False,0.14168530947054436,0.14168530947054436
16,0.14623655913978495,1,0,"product_norm(fuzzy_not(x11), fuzzy_not(product_conorm(product_s_implication(product_norm(x16, fuzzy_not(fuzzy_not(x16))), product_conorm(x3, x2)), x3)))","product_norm,fuzzy_not,x11,fuzzy_not,product_conorm,product_s_implication,product_norm,x16,fuzzy_not,fuzzy_not,x16,product_conorm,x3,x2,x3",2.620989704197874,2.620989704197874,False,0.14623655913978495,0.14623655913978495
17,0.15079365079365079,1,0,"fuzzy_not(product_conorm(fuzzy_not(fuzzy_not(product_conorm(product_conorm(x3, fuzzy_not(fuzzy_not(x8))), product_conorm(product_conorm(x2, fuzzy_not(x16)), x2)))), x3))","fuzzy_not,product_conorm,fuzzy_not,fuzzy_not,product_conorm,product_conorm,x3,fuzzy_not,fuzzy_not,x8,product_conorm,product_conorm,x2,fuzzy_not,x16,x2,x3",1.1773547369822523,1.1773547369822523,False,0.15079365079365079,0.15079365079365079
21,0.16145537237066518,1,0,"fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(product_conorm(product_conorm(product_conorm(product_s_implication(product_norm(product_conorm(x10, product_conorm(x8, x3)), x16), x3), x6), x11), x2), x2))))","fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,product_conorm,product_conorm,product_conorm,product_s_implication,product_norm,product_conorm,x10,product_conorm,x8,x3,x16,x3,x6,x11,x2,x2",1.6229890065876844,1.6229890065876844,False,0.16145537237066518,0.16145537237066518
