seed,r,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless,expression,traversal,n_samples,n_cached,t
10,0.15252854812398042,2.286488919111328,2.286488919111328,False,0.15252854812398042,0.15252854812398042,"product_norm(x16, fuzzy_not(product_conorm(product_conorm(product_conorm(x2, x15), product_s_implication(product_conorm(x13, product_conorm(product_conorm(x8, product_conorm(x3, x3)), x6)), x11)), x3)))","product_norm,x16,fuzzy_not,product_conorm,product_conorm,product_conorm,x2,x15,product_s_implication,product_conorm,x13,product_conorm,product_conorm,x8,product_conorm,x3,x3,x6,x11,x3",200000,133668,82384.12615013123
9,0.1507936507936508,1.1773547369822523,1.1773547369822523,False,0.1507936507936508,0.1507936507936508,"fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(x3, product_conorm(product_conorm(product_conorm(product_s_implication(product_conorm(product_conorm(product_conorm(x2, product_conorm(x3, x16)), x2), x2), x2), x3), x3), x8)))))","fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,x3,product_conorm,product_conorm,product_conorm,product_s_implication,product_conorm,product_conorm,product_conorm,x2,product_conorm,x3,x16,x2,x2,x2,x3,x3,x8",200000,136364,82790.6283967495
14,0.14623655913978495,2.620989704197874,2.620989704197874,False,0.14623655913978495,0.14623655913978495,"fuzzy_not(product_conorm(x2, product_s_implication(x16, product_conorm(fuzzy_not(product_conorm(fuzzy_not(x11), fuzzy_not(product_conorm(x16, x14)))), product_conorm(x3, x3)))))","fuzzy_not,product_conorm,x2,product_s_implication,x16,product_conorm,fuzzy_not,product_conorm,fuzzy_not,x11,fuzzy_not,product_conorm,x16,x14,product_conorm,x3,x3",200000,137311,84721.99061703682
7,0.1553556827473426,1.1366424703763238,1.1366424703763238,False,0.1553556827473426,0.1553556827473426,"fuzzy_not(product_conorm(product_conorm(fuzzy_not(x16), product_conorm(product_conorm(product_conorm(x2, fuzzy_not(product_conorm(product_conorm(product_conorm(x8, x10), fuzzy_not(x8)), x11))), x3), x8)), x10))","fuzzy_not,product_conorm,product_conorm,fuzzy_not,x16,product_conorm,product_conorm,product_conorm,x2,fuzzy_not,product_conorm,product_conorm,product_conorm,x8,x10,fuzzy_not,x8,x11,x3,x8,x10",200000,138683,84944.34998106956
11,0.1699402220324509,2.1390444941060736,2.1390444941060736,False,0.1699402220324509,0.1699402220324509,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(product_s_implication(x16, product_conorm(x3, product_conorm(product_norm(product_conorm(x8, x8), x7), x3))))))))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,product_s_implication,x16,product_conorm,x3,product_conorm,product_norm,product_conorm,x8,x8,x7,x3",200000,137684,85008.55654335022
8,0.14623655913978495,2.620989704197874,2.620989704197874,False,0.14623655913978495,0.14623655913978495,"fuzzy_not(product_s_implication(fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(product_s_implication(x16, fuzzy_not(fuzzy_not(x3))), product_conorm(x3, x11))))), fuzzy_not(fuzzy_not(x2))))","fuzzy_not,product_s_implication,fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,product_s_implication,x16,fuzzy_not,fuzzy_not,x3,product_conorm,x3,x11,fuzzy_not,fuzzy_not,x2",200000,140895,85062.89140725137
2,0.15236567762630313,1.1630504270936828,1.1630504270936828,False,0.15236567762630313,0.15236567762630313,"fuzzy_not(product_conorm(x8, product_conorm(x11, product_conorm(fuzzy_not(x16), product_conorm(product_conorm(x2, product_norm(x2, x2)), x3)))))","fuzzy_not,product_conorm,x8,product_conorm,x11,product_conorm,fuzzy_not,x16,product_conorm,product_conorm,x2,product_norm,x2,x2,x3",200000,141007,85146.45121455193
4,0.16145537237066518,1.6229890065876844,1.6229890065876844,False,0.16145537237066518,0.16145537237066518,"fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(product_conorm(product_conorm(product_conorm(product_s_implication(product_norm(product_conorm(x10, product_conorm(x8, x3)), x16), x3), x6), x11), x2), x2))))","fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,product_conorm,product_conorm,product_conorm,product_s_implication,product_norm,product_conorm,x10,product_conorm,x8,x3,x16,x3,x6,x11,x2,x2",200000,138764,85212.75189423561
3,0.15236567762630313,1.1630504270936828,1.1630504270936828,False,0.15236567762630313,0.15236567762630313,"fuzzy_not(product_conorm(fuzzy_not(fuzzy_not(fuzzy_not(x16))), product_s_implication(fuzzy_not(product_conorm(x8, product_conorm(x11, product_conorm(product_norm(product_conorm(x2, x3), x3), x3)))), x2)))","fuzzy_not,product_conorm,fuzzy_not,fuzzy_not,fuzzy_not,x16,product_s_implication,fuzzy_not,product_conorm,x8,product_conorm,x11,product_conorm,product_norm,product_conorm,x2,x3,x3,x3,x2",200000,139341,85572.4176812172
1,0.15707685846283076,2.2083653804891408,2.2083653804891408,False,0.15707685846283076,0.15707685846283076,"fuzzy_not(product_s_implication(x16, fuzzy_not(fuzzy_not(product_conorm(product_conorm(product_conorm(x3, product_s_implication(product_conorm(product_conorm(x3, product_s_implication(x2, x8)), product_conorm(x12, x9)), x11)), x2), x2)))))","fuzzy_not,product_s_implication,x16,fuzzy_not,fuzzy_not,product_conorm,product_conorm,product_conorm,x3,product_s_implication,product_conorm,product_conorm,x3,product_s_implication,x2,x8,product_conorm,x12,x9,x11,x2,x2",200000,140403,85779.24637579918
