complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
5,0.040950040950040956,1,0,-x11 + x21 + 0.5194627312175304,"sub,x21,sub,x11,0.5194627312175304",11.00996217646667,11.00996217646667,False,0.040950040950040956,0.040950040950040956
6,0.07598371777476255,1,0,x21/(x10 + x11),"div,x21,add,x11,x10",3.201445022277456,3.201445022277456,False,0.07598371777476255,0.07598371777476255
9,0.11188811188811189,1,0,x4*(x21 - x9)/x3,"div,sub,x21,x9,div,x3,x4",1.7911168186309998,1.7911168186309998,False,0.11188811188811189,0.11188811188811189
11,0.11520737327188939,1,0,x12 - x13 - x3 + x4*x9 + 0.12144980287126421,"add,x12,add,sub,mul,x9,x4,add,x13,x3,0.12144980287126421",1.8052201006674642,1.8052201006674642,False,0.11520737327188939,0.11520737327188939
14,0.1393939393939394,1,0,x21/(x11 + x3*(x3 + x8) + x3 + x8),"div,x21,add,add,x11,add,x3,x8,mul,x3,add,x3,x8",1.335110699451979,1.335110699451979,False,0.1393939393939394,0.1393939393939394
25,0.1435257410296412,1,0,-x1 + (-x21*(-0.5646115592066012 + 0.04163454087886225/(x2*(x12 + x21**2 + x5))) + x4 - x8)/x3,"sub,div,sub,sub,x4,mul,x21,add,-0.5646115592066012,div,0.04163454087886225,mul,add,add,mul,x21,x21,x12,x5,x2,x8,x3,x1",2.580900612673015,2.580900612673015,False,0.1435257410296412,0.1435257410296412
