Evaluated expression,complexity,seed,F1 score,accuracy,precision,recall
"lukasiewicz_s_implication(fuzzy_not(lukasiewicz_norm(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest)))), fuzzy_not(newbalanceDest))), lukasiewicz_norm(type_DEBIT, type_TRANSFER))",16,12,0.12013729977116705,0.9974366666666666,0.10847107438016529,0.1346153846153846
"lukasiewicz_s_implication(fuzzy_not(lukasiewicz_norm(fuzzy_not(fuzzy_not(type_TRANSFER)), fuzzy_not(lukasiewicz_conorm(lukasiewicz_conorm(fuzzy_not(fuzzy_not(maxDest7)), lukasiewicz_norm(fuzzy_not(type_TRANSFER), type_TRANSFER)), oldbalanceDest)))), fuzzy_not(fuzzy_not(lukasiewicz_norm(type_DEBIT, type_CASH_IN))))",23,12,0.13530655391120508,0.997955,0.15023474178403756,0.12307692307692308
"lukasiewicz_s_implication(is_workday, type_TRANSFER)",4,13,0.007814774520770446,0.7841633333333333,0.003930878204436497,0.6538461538461539
"lukasiewicz_s_implication(fuzzy_not(type_TRANSFER), type_TRANSFER)",5,13,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), maxDest7), type_DEBIT)",7,13,0.02578240273355595,0.9790916666666667,0.01372241051500372,0.2128205128205128
"lukasiewicz_s_implication(fuzzy_not(fuzzy_not(lukasiewicz_conorm(oldbalanceDest, fuzzy_not(type_TRANSFER)))), type_DEBIT)",9,13,0.039448934980428035,0.9685083333333333,0.02053888094859986,0.49743589743589745
"lukasiewicz_s_implication(fuzzy_not(lukasiewicz_norm(type_PAYMENT, type_DEBIT)), lukasiewicz_norm(type_TRANSFER, fuzzy_not(oldbalanceDest)))",10,13,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"lukasiewicz_s_implication(fuzzy_not(lukasiewicz_norm(fuzzy_not(fuzzy_not(type_TRANSFER)), fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_conorm(oldbalanceDest, oldbalanceDest)))))), type_DEBIT)",14,13,0.07287069208376373,0.983545,0.03931502685175803,0.49743589743589745
"lukasiewicz_s_implication(fuzzy_not(lukasiewicz_norm(type_TRANSFER, lukasiewicz_norm(fuzzy_not(newbalanceOrig), fuzzy_not(maxDest3)))), lukasiewicz_norm(lukasiewicz_norm(type_CASH_OUT, type_TRANSFER), type_DEBIT))",15,13,0.08126195028680688,0.9967966666666667,0.06478658536585366,0.10897435897435898
"lukasiewicz_s_implication(fuzzy_not(fuzzy_not(lukasiewicz_conorm(fuzzy_not(fuzzy_not(lukasiewicz_conorm(lukasiewicz_norm(newbalanceDest, oldbalanceDest), meanDest7))), fuzzy_not(type_TRANSFER)))), lukasiewicz_norm(type_TRANSFER, type_DEBIT))",17,13,0.0812807881773399,0.9950266666666666,0.05348460291734198,0.16923076923076924
"lukasiewicz_s_implication(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_norm(type_TRANSFER, fuzzy_not(lukasiewicz_norm(newbalanceOrig, type_TRANSFER))), fuzzy_not(oldbalanceDest))))))), lukasiewicz_norm(type_DEBIT, type_TRANSFER))",19,13,0.11604629340006255,0.99058,0.06608478802992519,0.4756410256410256
"lukasiewicz_s_implication(is_workday, type_TRANSFER)",4,14,0.007814774520770446,0.7841633333333333,0.003930878204436497,0.6538461538461539
"lukasiewicz_s_implication(fuzzy_not(type_TRANSFER), type_TRANSFER)",5,14,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_conorm(maxDest3, fuzzy_not(type_TRANSFER)), type_DEBIT)",7,14,0.02411769434842029,0.9797683333333334,0.012865597392572262,0.19230769230769232
"lukasiewicz_s_implication(lukasiewicz_conorm(fuzzy_not(lukasiewicz_conorm(oldbalanceDest, type_TRANSFER)), oldbalanceDest), type_DEBIT)",9,14,0.039448934980428035,0.9685083333333333,0.02053888094859986,0.49743589743589745
"lukasiewicz_s_implication(fuzzy_not(lukasiewicz_norm(fuzzy_not(oldbalanceDest), lukasiewicz_norm(newbalanceDest, newbalanceDest))), type_DEBIT)",10,14,0.05790743584119325,0.9856833333333334,0.0316622691292876,0.3384615384615385
"lukasiewicz_s_implication(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), lukasiewicz_conorm(newbalanceDest, oldbalanceDest)), lukasiewicz_norm(type_DEBIT, fuzzy_not(fuzzy_not(type_TRANSFER))))",13,14,0.12013729977116705,0.9974366666666666,0.10847107438016529,0.1346153846153846
"lukasiewicz_s_implication(lukasiewicz_conorm(lukasiewicz_conorm(maxDest7, fuzzy_not(type_TRANSFER)), oldbalanceDest), fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_norm(lukasiewicz_norm(fuzzy_not(type_TRANSFER), type_TRANSFER), maxDest7), oldbalanceDest))))",18,14,0.13530655391120508,0.997955,0.15023474178403756,0.12307692307692308
"lukasiewicz_s_implication(is_workday, type_TRANSFER)",4,15,0.007814774520770446,0.7841633333333333,0.003930878204436497,0.6538461538461539
"lukasiewicz_s_implication(fuzzy_not(type_TRANSFER), type_TRANSFER)",5,15,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_conorm(maxDest7, fuzzy_not(type_TRANSFER)), type_DEBIT)",7,15,0.02578240273355595,0.9790916666666667,0.01372241051500372,0.2128205128205128
"lukasiewicz_s_implication(fuzzy_not(lukasiewicz_norm(fuzzy_not(oldbalanceDest), type_TRANSFER)), type_DEBIT)",8,15,0.039448934980428035,0.9685083333333333,0.02053888094859986,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_conorm(newbalanceDest, fuzzy_not(newbalanceDest)), lukasiewicz_norm(fuzzy_not(oldbalanceDest), type_TRANSFER))",10,15,0.049058035149829315,0.97493,0.02580130336480915,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_conorm(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest), oldbalanceDest), lukasiewicz_norm(oldbalanceDest, type_DEBIT))",11,15,0.07287069208376373,0.983545,0.03931502685175803,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_conorm(newbalanceOrig, lukasiewicz_conorm(oldbalanceDest, fuzzy_not(type_TRANSFER))), lukasiewicz_norm(fuzzy_not(type_TRANSFER), type_DEBIT))",12,15,0.07241143749390067,0.9841583333333334,0.03918876095912116,0.4756410256410256
"lukasiewicz_s_implication(lukasiewicz_conorm(fuzzy_not(newbalanceOrig), newbalanceOrig), lukasiewicz_norm(lukasiewicz_norm(fuzzy_not(oldbalanceOrig), type_TRANSFER), fuzzy_not(oldbalanceDest)))",13,15,0.12103321033210332,0.998015,0.1426086956521739,0.10512820512820513
"lukasiewicz_s_implication(lukasiewicz_conorm(newbalanceDest, lukasiewicz_conorm(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), fuzzy_not(type_TRANSFER)), oldbalanceDest)), lukasiewicz_norm(type_DEBIT, lukasiewicz_norm(type_TRANSFER, type_TRANSFER)))",16,15,0.12013729977116705,0.9974366666666666,0.10847107438016529,0.1346153846153846
"lukasiewicz_s_implication(lukasiewicz_conorm(lukasiewicz_conorm(maxDest7, oldbalanceDest), fuzzy_not(type_TRANSFER)), lukasiewicz_norm(type_TRANSFER, lukasiewicz_norm(lukasiewicz_norm(lukasiewicz_norm(oldbalanceDest, lukasiewicz_norm(type_TRANSFER, type_TRANSFER)), type_TRANSFER), type_DEBIT)))",19,15,0.13530655391120508,0.997955,0.15023474178403756,0.12307692307692308
