Evaluated expression,complexity,seed,F1 score,accuracy,precision,recall
"lukasiewicz_s_implication(lukasiewicz_s_implication(oldbalanceDest, newbalanceDest), lukasiewicz_norm(fuzzy_not(lukasiewicz_conorm(oldbalanceDest, maxDest3)), type_TRANSFER))",12,13,0.1093951093951094,0.9976933333333333,0.10981912144702842,0.10897435897435898
"lukasiewicz_s_implication(lukasiewicz_s_implication(lukasiewicz_norm(type_TRANSFER, fuzzy_not(maxDest7)), oldbalanceDest), lukasiewicz_norm(fuzzy_not(oldbalanceDest), oldbalanceDest))",13,13,0.13530655391120508,0.997955,0.15023474178403756,0.12307692307692308
"lukasiewicz_s_implication(is_workday, type_TRANSFER)",4,14,0.007814774520770446,0.7841633333333333,0.003930878204436497,0.6538461538461539
"lukasiewicz_s_implication(fuzzy_not(type_TRANSFER), type_TRANSFER)",5,14,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_conorm(is_workday, fuzzy_not(type_TRANSFER)), type_DEBIT)",7,14,0.017788420422474988,0.9808583333333334,0.009529918445890222,0.13333333333333333
"lukasiewicz_s_implication(fuzzy_not(type_DEBIT), fuzzy_not(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), meanDest3)))",9,14,0.019925674072902667,0.9793416666666667,0.010617679278671948,0.16153846153846155
"lukasiewicz_s_implication(fuzzy_not(type_DEBIT), lukasiewicz_norm(fuzzy_not(fuzzy_not(type_TRANSFER)), fuzzy_not(maxDest7)))",10,14,0.02578240273355595,0.9790916666666667,0.01372241051500372,0.2128205128205128
"lukasiewicz_s_implication(lukasiewicz_conorm(meanDest3, fuzzy_not(type_TRANSFER)), lukasiewicz_norm(type_TRANSFER, lukasiewicz_norm(type_TRANSFER, type_DEBIT)))",11,14,0.02865590175119399,0.9857633333333333,0.015722485650112302,0.16153846153846155
"lukasiewicz_s_implication(lukasiewicz_norm(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest), fuzzy_not(type_DEBIT)), lukasiewicz_norm(type_CASH_OUT, type_TRANSFER))",12,14,0.039448934980428035,0.9685083333333333,0.02053888094859986,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_conorm(lukasiewicz_conorm(maxDest7, fuzzy_not(lukasiewicz_conorm(type_TRANSFER, newbalanceDest))), oldbalanceOrig), lukasiewicz_norm(type_CASH_IN, type_TRANSFER))",13,14,0.034141958670260555,0.9982083333333334,0.057057057057057055,0.02435897435897436
"lukasiewicz_s_implication(fuzzy_not(fuzzy_not(lukasiewicz_conorm(newbalanceDest, fuzzy_not(lukasiewicz_norm(fuzzy_not(type_CASH_IN), type_TRANSFER))))), lukasiewicz_norm(fuzzy_not(meanDest7), meanDest7))",15,14,0.04566768603465851,0.9843966666666667,0.024806201550387597,0.28717948717948716
"lukasiewicz_s_implication(lukasiewicz_conorm(lukasiewicz_conorm(type_CASH_OUT, lukasiewicz_conorm(fuzzy_not(fuzzy_not(lukasiewicz_norm(fuzzy_not(type_PAYMENT), fuzzy_not(meanDest7)))), fuzzy_not(type_TRANSFER))), oldbalanceDest), type_DEBIT)",17,14,0.04684392722987405,0.9784316666666667,0.024849574118934126,0.4076923076923077
"lukasiewicz_s_implication(lukasiewicz_s_implication(newbalanceDest, fuzzy_not(lukasiewicz_norm(fuzzy_not(oldbalanceDest), type_TRANSFER))), fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_norm(fuzzy_not(type_TRANSFER), oldbalanceDest), type_TRANSFER))))",18,14,0.083926453143535,0.9897033333333334,0.04745137491616365,0.3628205128205128
"lukasiewicz_s_implication(fuzzy_not(fuzzy_not(lukasiewicz_conorm(type_CASH_OUT, lukasiewicz_conorm(newbalanceOrig, fuzzy_not(fuzzy_not(lukasiewicz_conorm(oldbalanceDest, fuzzy_not(oldbalanceOrig)))))))), lukasiewicz_norm(type_CASH_OUT, lukasiewicz_norm(type_DEBIT, newbalanceOrig)))",19,14,0.08771589365418203,0.992165,0.051680768351246284,0.28974358974358977
"lukasiewicz_s_implication(lukasiewicz_s_implication(meanDest7, meanDest7), fuzzy_not(lukasiewicz_conorm(lukasiewicz_conorm(meanDest7, lukasiewicz_conorm(type_CASH_OUT, lukasiewicz_conorm(lukasiewicz_norm(oldbalanceOrig, fuzzy_not(type_TRANSFER)), fuzzy_not(type_TRANSFER)))), oldbalanceDest)))",20,14,0.11299435028248586,0.9981683333333333,0.15250544662309368,0.08974358974358974
"lukasiewicz_s_implication(lukasiewicz_conorm(lukasiewicz_conorm(lukasiewicz_norm(maxDest7, lukasiewicz_conorm(lukasiewicz_conorm(newbalanceOrig, fuzzy_not(fuzzy_not(maxDest7))), meanDest3)), fuzzy_not(lukasiewicz_norm(type_TRANSFER, type_TRANSFER))), oldbalanceDest), lukasiewicz_norm(type_CASH_IN, type_TRANSFER))",21,14,0.1322314049586777,0.9979,0.14285714285714285,0.12307692307692308
"lukasiewicz_s_implication(is_workday, type_TRANSFER)",4,15,0.007814774520770446,0.7841633333333333,0.003930878204436497,0.6538461538461539
"lukasiewicz_s_implication(fuzzy_not(type_TRANSFER), type_TRANSFER)",5,15,0.015157730247094445,0.9159683333333334,0.007696122185857384,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest), type_DEBIT)",7,15,0.039448934980428035,0.9685083333333333,0.02053888094859986,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_s_implication(type_TRANSFER, lukasiewicz_conorm(oldbalanceDest, newbalanceOrig)), type_DEBIT)",9,15,0.07241143749390067,0.9841583333333334,0.03918876095912116,0.4756410256410256
"lukasiewicz_s_implication(lukasiewicz_conorm(lukasiewicz_conorm(fuzzy_not(type_TRANSFER), oldbalanceDest), oldbalanceDest), lukasiewicz_norm(type_DEBIT, fuzzy_not(oldbalanceDest)))",12,15,0.09111189385934013,0.9870983333333333,0.050148636422385935,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_s_implication(type_TRANSFER, lukasiewicz_conorm(oldbalanceDest, lukasiewicz_norm(oldbalanceDest, oldbalanceDest))), lukasiewicz_norm(type_TRANSFER, type_DEBIT))",13,15,0.11418481459682167,0.9899666666666667,0.06449468085106383,0.49743589743589745
"lukasiewicz_s_implication(lukasiewicz_conorm(oldbalanceDest, lukasiewicz_conorm(fuzzy_not(lukasiewicz_conorm(type_TRANSFER, oldbalanceDest)), oldbalanceOrig)), lukasiewicz_norm(oldbalanceDest, lukasiewicz_norm(type_DEBIT, type_TRANSFER)))",15,15,0.12103321033210332,0.998015,0.1426086956521739,0.10512820512820513
"lukasiewicz_s_implication(lukasiewicz_conorm(lukasiewicz_conorm(maxDest7, fuzzy_not(type_TRANSFER)), oldbalanceDest), lukasiewicz_norm(type_TRANSFER, lukasiewicz_norm(fuzzy_not(fuzzy_not(newbalanceOrig)), fuzzy_not(oldbalanceDest))))",16,15,0.12675266404935503,0.997405,0.11266201395812563,0.14487179487179488
"lukasiewicz_s_implication(lukasiewicz_s_implication(type_TRANSFER, lukasiewicz_conorm(newbalanceDest, oldbalanceDest)), lukasiewicz_norm(lukasiewicz_conorm(lukasiewicz_norm(type_DEBIT, oldbalanceDest), type_DEBIT), lukasiewicz_norm(type_DEBIT, type_TRANSFER)))",17,15,0.12013729977116705,0.9974366666666666,0.10847107438016529,0.1346153846153846
"lukasiewicz_s_implication(lukasiewicz_s_implication(lukasiewicz_s_implication(lukasiewicz_conorm(lukasiewicz_conorm(maxDest7, fuzzy_not(type_TRANSFER)), oldbalanceDest), fuzzy_not(fuzzy_not(newbalanceOrig))), newbalanceOrig), lukasiewicz_norm(type_TRANSFER, type_DEBIT))",19,15,0.15000000000000002,0.9981866666666667,0.192,0.12307692307692308
