complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
1,0.014434615648357674,3960,0,x16,x16,63.258059653373536,63.258059653373536,False,0.014434615648357674,0.014434615648357674
5,0.024639878695981804,1,0,"fuzzy_not(lukasiewicz_conorm(fuzzy_not(x16), x9))","fuzzy_not,lukasiewicz_conorm,fuzzy_not,x16,x9",11.324612105627422,11.324612105627422,False,0.024639878695981804,0.024639878695981804
6,0.0418956043956044,1,0,"product_norm(fuzzy_not(fuzzy_not(fuzzy_not(x4))), x16)","product_norm,fuzzy_not,fuzzy_not,fuzzy_not,x4,x16",12.279699873571904,12.279699873571904,False,0.0418956043956044,0.0418956043956044
7,0.045990823683635565,2,0,"fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(fuzzy_not(x16), x3))))","fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,fuzzy_not,x16,x3",19.218390501057964,19.218390501057964,False,0.045990823683635565,0.045990823683635565
8,0.09349220898258478,1,0,"fuzzy_not(fuzzy_not(lukasiewicz_norm(x16, fuzzy_not(product_conorm(x11, x3)))))","fuzzy_not,fuzzy_not,lukasiewicz_norm,x16,fuzzy_not,product_conorm,x11,x3",4.352911532244663,4.352911532244663,False,0.09349220898258478,0.09349220898258478
9,0.12666666666666668,1,0,"fuzzy_not(lukasiewicz_conorm(fuzzy_not(fuzzy_not(x9)), product_s_implication(x16, x3)))","fuzzy_not,lukasiewicz_conorm,fuzzy_not,fuzzy_not,x9,product_s_implication,x16,x3",1.4414343041558417,1.4414343041558417,False,0.12666666666666668,0.12666666666666668
13,0.13333333333333333,1,0,"fuzzy_not(product_conorm(x8, lukasiewicz_conorm(x3, fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(product_s_implication(x16, x8))))))))","fuzzy_not,product_conorm,x8,lukasiewicz_conorm,x3,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,product_s_implication,x16,x8",1.358909439414095,1.358909439414095,False,0.13333333333333333,0.13333333333333333
15,0.14260747990213213,1,0,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(product_conorm(x11, fuzzy_not(x16)), product_conorm(x2, x3)))))))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,product_conorm,x11,fuzzy_not,x16,product_conorm,x2,x3",2.6991132428200606,2.6991132428200606,False,0.14260747990213213,0.14260747990213213
17,0.14330874604847207,1,0,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(fuzzy_not(fuzzy_not(godel_conorm(product_conorm(x11, x3), godel_s_implication(x16, x2)))), x2))))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,fuzzy_not,fuzzy_not,godel_conorm,product_conorm,x11,x3,godel_s_implication,x16,x2,x2",2.683708601401601,2.683708601401601,False,0.14330874604847207,0.14330874604847207
19,0.1469740634005764,1,0,"fuzzy_not(godel_conorm(fuzzy_not(fuzzy_not(godel_conorm(fuzzy_not(product_conorm(fuzzy_not(fuzzy_not(x16)), x5)), x2))), product_conorm(product_norm(x16, lukasiewicz_conorm(x2, x3)), x11)))","fuzzy_not,godel_conorm,fuzzy_not,fuzzy_not,godel_conorm,fuzzy_not,product_conorm,fuzzy_not,fuzzy_not,x16,x5,x2,product_conorm,product_norm,x16,lukasiewicz_conorm,x2,x3,x11",2.6055850627794146,2.6055850627794146,False,0.1469740634005764,0.1469740634005764
22,0.1475054229934924,1,0,"fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(godel_conorm(product_conorm(product_conorm(product_conorm(x2, product_s_implication(x16, x3)), godel_s_implication(x8, x11)), x2), x2))))))))","fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,godel_conorm,product_conorm,product_conorm,product_conorm,x2,product_s_implication,x16,x3,godel_s_implication,x8,x11,x2,x2",2.594581747480515,2.594581747480515,False,0.1475054229934924,0.1475054229934924
24,0.14868929952728835,1,0,"fuzzy_not(fuzzy_not(fuzzy_not(product_conorm(product_conorm(x11, x3), product_s_implication(product_conorm(product_norm(godel_s_implication(godel_conorm(x2, godel_conorm(x2, x11)), product_conorm(x9, x3)), x16), x2), x2)))))","fuzzy_not,fuzzy_not,fuzzy_not,product_conorm,product_conorm,x11,x3,product_s_implication,product_conorm,product_norm,godel_s_implication,godel_conorm,x2,godel_conorm,x2,x11,product_conorm,x9,x3,x16,x2,x2",2.1797567607120016,2.1797567607120016,False,0.14868929952728835,0.14868929952728835
