tokens,rewards
12,0.0
6,0.0031784082274755733
"17,15,13,17,17,17,17,17,14,15,7,2,9",0.00036126656575867613
"17,15,17,4,14,12,17,1",0.0
"14,14,5,5,17,17,17,17,10",0.0027441250830257105
"17,17,17,17,14,13,17,17,16,17,15,17,15,2,15,9,5,4,11",0.001406354761164985
"16,4,16,13,17,17,15,0,14,16,4,17,17,14,10,6,1",0.01217526861563052
"17,17,17,17,16,12,17,2",0.0
13,0.015351262670650965
2,0.0015019555163405822
"17,17,17,14,9,14,17,17,16,8,11,10",0.0
"15,17,4,17,17,14,17,15,5,17,16,15,15,6,10,9,4,7",0.002595088226558502
"17,17,17,17,17,15,17,8,15,17,15,16,14,9,7,5,11,12",0.0038669105728105406
"17,17,17,15,17,10,17,17,14,15,14,1,16,11,8,11,9",0.00405763367611276
"17,17,14,2,14,16,17,17,17,15,11,12,17,1,0",0.002592466436561266
"17,16,16,16,9,8,8,17,17,17,15,17,2,17,17,7",0.002596624388295216
3,0.0031747645457277564
"17,17,15,17,16,14,17,1,6,17,17,17,5,17,5",0.002596624388295216
11,0.0
"17,17,16,4,16,17,15,16,17,17,16,15,1,14,7,12,10,5,10,10",0.0
"17,17,17,14,3,16,8,15,12,17,15,3,8",0.0031747645457277564
"15,17,9,14,1,17,16,7,13",0.002596624388295216
"14,17,17,17,16,0,17,17,17,17,1,0",0.003053334426568466
8,0.003178277844264386
10,0.003655093552989749
"17,14,17,16,17,17,2,17,17,5,10",0.0026059650169799795
"14,17,15,15,17,14,16,17,17,10,16,14,0,17,5,9,4,4,9,2",0.0022470171264884022
"14,7,17,17,17,15,6,17,17,5",0.00131174821709092
"17,15,12,15,16,14,1,17,15,6,10,16,17,1,9,17,9",0.0
"16,6,17,17,17,15,17,4,17,17,6",0.0015829210279870384
"17,17,17,15,14,16,7,17,5,16,15,16,14,2,11,0,7,5,9",0.0021972786126151548
"17,14,17,14,12,0,16,16,5,9,5",0.0
"14,12,16,17,16,17,17,15,17,3,15,7,10,16,10,10,10",0.003919579700453659
"17,17,17,14,15,12,14,14,17,17,7,17,8,1,17,4",0.00216068962010375
"14,9,14,17,17,16,10,8,17,11",0.002596624388295216
"15,0,15,14,17,4,5,10",0.0026429125070662218
"17,15,17,16,7,15,8,13,14,4,14,17,9,12",0.004885229155319
"17,15,17,16,14,10,17,17,12,14,14,17,17,17,6,7,3,2",0.002892520925038917
"16,6,17,14,17,0,0",0.0020163144360620566
"16,15,17,16,17,0,17,17,15,0,17,17,15,12,8,10,10",0.003655093552989749
"15,14,10,17,17,17,14,17,17,17,16,17,17,16,8,4,4,8,13",0.0020824036888293916
"16,17,17,17,13,15,15,17,7,10,17,5",0.0016031815074877276
"17,17,15,16,16,15,14,10,5,17,10,17,17,4,3,9",0.0025595566334023125
0,0.003053334426568466
"16,12,17,16,15,17,17,16,17,13,9,17,17,9,9",0.0
5,0.0031784932657680557
"15,17,15,7,13,17,10",0.002030038871947144
"17,17,14,15,17,15,16,17,17,17,9,17,3,17,17,5,12,6",0.0032327452223755706
"14,6,17,14,3,16,17,7,9",0.0025971227590005645
"15,3,17,17,16,14,1,17,16,6,17,17,13,9",0.0031704584518544507
"16,4,17,16,16,16,17,17,17,17,0,17,8,17,6,2",0.0022045998543032573
"17,17,17,15,16,4,8,17,14,15,2,17,14,3,8,4",0.002062116485714354
"16,16,16,17,16,15,17,9,17,17,9,7,16,11,13,13,2",0.0
"17,17,17,17,17,17,15,8,17,16,11,5",0.002596624388295216
"16,16,8,17,17,9,16,14,16,13,17,13,5,0",0.0
"17,16,15,15,16,11,9,15,1,14,8,17,16,2,17,12,12,9",0.0033258896754881934
"17,16,13,15,14,3,16,14,0,4,15,17,16,9,0,17,12,1",0.0017515857391984264
"14,1,15,9,17,15,11,14,14,15,5,14,14,9,11,10,3,9",0.0026093825942711145
"17,16,8,16,2,15,15,17,4,17,17,9,16,12,5",0.002853353927152935
"17,14,17,12,17,17,17,3",0.0038528889090913027
7,0.0031782863471912204
"17,17,14,14,17,13,17,15,17,17,17,6,1,11",0.000482146900595754
"15,3,17,17,17,11",0.0025969207939157855
"14,14,17,16,11,17,0,7,14,15,13,10,15,17,9,0",0.002596624388295216
"14,6,16,17,7,17,17,16,17,17,16,15,17,15,1,16,6,10,6,6,2",0.0012408579087306634
"17,17,17,17,17,16,5,16,17,1,5",0.001025521098898571
"17,17,17,14,15,17,17,16,16,4,15,3,11,12,6,8",0.002081807179739453
"17,17,17,17,16,2,14,16,0,17,14,10,17,14,15,17,10,6,7,8",0.0015021156034117356
"17,14,9,17,15,5,17,15,16,17,16,5,16,14,11,17,1,12,11,0",0.0
"17,17,17,17,17,15,11,17,9",0.0
"16,17,17,17,6,15,16,6,17,16,7,8,16,10,3",0.001880447767797885
"16,5,14,17,10,15,17,14,17,0,2,17,11",0.0031930419637745625
"17,17,14,8,17,16,4,9",0.002917096751444123
"16,17,17,10,16,14,17,16,17,8,15,17,10,6,9,12",0.0
"17,17,17,17,15,3,17,3",0.002596624388295216
"15,11,16,8,17,16,5,17,16,17,17,12,10",0.0016791127214882242
"17,17,17,16,14,1,15,10,14,17,17,17,2,14,16,10,2,12,8",0.0014782510531350448
"16,17,17,13,17,17,17,16,17,15,16,6,2,5,5",0.015351262670650965
"17,15,15,10,17,12,10",0.0
"15,5,17,17,17,15,17,17,8,17,17,2",0.002597439666614337
9,0.0
"17,17,14,17,17,9,17,2",0.0029977796664887764
"17,14,15,14,12,14,11,15,7,17,16,8,17,11,12,12",0.003919579700453659
"17,14,12,17,17,15,6,14,17,15,4,15,17,6,10,3",0.0
"14,17,1,15,17,5,15,16,15,17,15,17,8,13,8,3,3",0.002596741089932135
4,0.002204482392029897
"17,17,17,16,16,5,17,5,16,17,16,13,14,17,11,13,5",0.002596624388295216
"17,17,17,17,17,14,17,2,13",0.0014016857375999722
"17,17,16,11,17,14,17,17,17,17,17,16,10,17,4,12",0.0
"14,14,17,14,17,17,1,17,8,12,14,17,10,9",0.0022774892958003098
"15,10,17,17,17,17,17,14,2,15,17,7,10",0.0020617991766502955
"16,13,14,14,10,1,17,1",0.01552485277409171
"14,17,15,14,13,16,6,17,7,6,15,17,17,4,17,13",0.0025881490168885996
"15,15,14,5,17,13,17,15,15,16,17,17,6,9,11,10,7",0.002596624388295216
1,7.243609161190058e-05
"17,17,17,17,17,17,17,17,15,17,4,17,17,10",0.0037060110860848866
"14,14,1,17,5,17,16,17,17,16,17,17,15,10,16,13,6,7,0",0.0011219181941658572
"16,17,17,2,14,7,16,13,7",0.0007957348611442668
"16,16,15,12,17,11,15,14,17,14,17,15,17,17,13,1,5,11,1,1",7.321435999833603e-05
"16,17,17,17,17,12,15,5,16,13,17,15,16,12,13,15,17,8,1",0.0
"17,17,17,17,17,17,17,16,11,15,15,13,16,5,3,4",0.002611578620354673
"17,17,15,3,17,15,17,17,17,17,17,15,1,9,6",0.0027873735111823787
"15,14,15,12,17,17,12,17,6,15,16,10,14,11,4,9",0.0025966410593154144
"17,14,17,14,17,15,17,12,16,1,7,1,15,11,1",0.0
"17,17,17,14,8,16,17,15,16,17,11,1,17,7,2",0.003504360605943872
"16,15,8,7,16,17,3,17,8",0.0023545478090932635
"15,17,14,17,16,16,17,17,17,16,17,7,9,13,14,2,2,1,5",0.0028195924721755917
"17,14,14,15,15,4,17,17,4,14,17,4,17,17,17,0,8,1",0.0050920327047373265
"15,7,15,6,17,17,16,2,17,12",0.0031679023795690726
"14,7,14,14,17,17,2,17,17,2,17,17,17,2",0.00312529826392626
"14,17,9,17,15,16,13,15,17,15,17,16,13,15,1,2,15,7,7,2,8",0.0012275883710672025
"17,17,17,15,4,16,13,16,17,15,16,17,17,13,5,8,4",0.004899951099278345
"15,17,15,15,16,6,13,15,16,17,15,16,2,10,15,6,9,8,9,0,12",0.0014436912374427686
"17,17,15,14,15,3,3,15,16,17,15,17,17,2,12,10,10,3",0.002596624388295216
"16,3,16,17,15,3,0,16,14,17,11,2,17,14,8,9",0.0018051342753569576
"17,17,15,14,17,16,14,17,15,11,6,3,15,17,7,9,16,9,2,5",0.0031678095121342384
"16,17,13,15,14,17,17,6,7,1",0.0014063624272289208
"17,17,16,17,16,9,14,17,17,7,3,16,7,10",0.003635496630440763
"17,17,17,15,8,16,7,16,0,17,14,1,12",0.00153650622692616
"15,5,17,16,17,15,17,10,15,14,14,3,15,17,13,17,14,1,6,12,7,9",0.002596624388295216
"14,17,10,14,6,17,17,17,17,15,17,17,15,3,4,10",0.002596679959195029
"14,15,11,17,16,12,4,17,16,12,11",0.002596624388295216
"17,16,17,14,17,15,17,13,5,15,0,17,15,14,5,2,2,1",0.0025966503210857993
"14,17,15,5,17,17,5,17,13",0.002558606793650431
"17,17,14,15,14,15,17,14,17,15,17,17,17,11,17,11,11,4,13,9,7",0.0026479538672855587
"16,17,17,16,17,17,16,15,14,0,14,13,3,17,11,12,10,0",0.0
"15,15,17,15,14,14,17,16,15,16,15,16,5,15,14,17,8,4,7,9,6,6,8,9,11,8,2,9",0.0018778812030472724
"15,17,17,9,16,17,15,14,17,15,16,17,14,9,13,7,1,9,3,10",0.0011093540735481581
"14,14,16,17,0,16,17,15,16,14,17,14,12,17,6,6,10,1,13,5,10",0.004681233564051273
"16,16,17,12,17,17,1,15,9,17,0",0.0
"15,17,16,17,17,17,14,1,17,17,2,17,15,1,15,9,6,12",0.002596624388295216
"16,0,16,14,17,10,14,8,9,17,17,6",0.0025555268198813852
"17,16,17,16,17,10,16,17,17,17,9,17,17,15,12,4,3",0.0022993425687033455
"14,17,15,17,14,17,12,3,17,17,14,17,17,8,16,5,7,1",0.0025966466163697167
"17,17,14,14,15,17,10,17,14,17,17,16,17,13,6,7,15,9,0,9",0.0010984060770241836
"15,13,16,6,16,12,17,16,16,17,0,17,15,17,9,4,7",0.005749072123583107
"17,17,17,15,17,17,9,14,14,3,17,4,16,8,7",0.0017647585642910945
"17,17,14,17,16,16,17,15,5,3,16,2,12,6,15,3,13",0.0032223865811762333
"17,17,17,14,16,10,15,5,16,17,14,1,15,15,2,17,7,7,1,4",0.006712367894887175
"17,17,16,14,4,14,17,14,17,1,0,14,17,2,6,3",0.0031748126771340363
"17,17,17,17,14,11,17,14,4,11",0.0026134949679451967
"14,7,17,16,17,14,10,14,16,6,15,0,0,8,7",0.002596624388295216
"17,17,17,17,14,1,17,17,17,4",0.003912483355165582
"16,12,16,17,4,16,17,15,3,16,16,0,17,5,12,13",0.0
"17,17,14,11,17,17,16,15,17,17,17,15,13,14,6,6,10,10",0.0026134949679451967
"15,10,17,16,17,5,17,14,17,0,14,8,4",0.002596624388295216
"17,17,17,16,14,17,17,17,17,14,4,16,4,16,2,12,8,4",0.004899951099278345
"15,15,0,17,13,17,17,16,17,6,8",0.002559837815072062
"15,17,2,17,17,17,17,17,17,15,7,17,17,17,15,9,5",0.0025968040761263104
"16,16,15,10,5,17,16,17,14,16,14,6,17,15,2,13,13,1,4,0",0.003380108270017966
"16,17,17,4,15,5,17,14,14,17,17,10,10,17,11",0.0026714764236021645
"17,17,15,17,14,16,3,17,17,15,9,15,5,8,5,8",0.0031754036299745983
"16,17,17,15,9,6,15,0,15,5,13",0.003173964231453594
"16,6,17,17,17,17,14,17,17,15,16,15,13,17,3,13,14,12,9,1",7.707966183050182e-05
"14,6,17,16,16,0,17,17,10,17,13",0.001973429296169696
"14,3,16,12,17,15,12,14,15,17,5,2,12",0.0018265122167302817
"15,0,14,17,6,15,14,12,14,14,17,2,17,0,1,8",0.002845217065049166
"14,7,17,17,17,14,16,17,17,3,17,17,3,3",0.001677920041213523
"15,14,2,17,12,17,15,14,17,0,16,17,17,17,7,4,8",0.002596624388295216
"14,14,17,17,1,16,12,17,17,17,17,17,1,16,7,7",0.0027901951727431437
"16,5,16,0,16,17,17,9,17,4",0.0
"17,15,16,15,15,0,15,15,0,17,17,17,5,10,6,5,7",0.0012675368043819106
"15,15,15,17,17,17,16,2,15,7,14,13,17,17,6,10,12,3",0.002596624388295216
"16,14,7,4,16,17,6,17,7",0.0012874198028088675
"16,3,17,16,17,15,4,17,15,17,17,15,12,17,11,7,3",0.0028358290351005603
"17,14,17,1,17,15,17,3,15,1,17,8",0.0029494028652916255
"17,17,17,17,16,4,12",0.0
"16,17,17,16,17,2,17,17,17,8,14,12,0",0.0023392863339545575
"16,12,17,17,17,17,17,6",0.0
"17,15,8,14,14,16,17,17,15,17,6,16,17,2,17,6,3,0,6",0.0013076364927153425
"17,17,15,7,15,17,0,3",0.0026425814245401432
"17,17,16,1,17,16,16,17,0,17,15,12,15,1,9,17,13",7.243609161190058e-05
"15,17,15,12,12,17,15,17,14,16,17,17,11,4,10,4",0.0036394213320082107
"17,14,17,5,17,17,15,6,14,16,14,17,14,13,1,14,9,9,11,6",0.0
"17,14,17,10,16,2,17,14,17,3,11",0.002016414981281644
"16,17,16,17,17,17,17,16,17,14,17,17,15,14,2,4,6,6,4,6,3",0.0031747645457277564
"17,15,16,17,16,1,7,17,9,3",0.0
"14,17,14,5,14,14,17,17,17,17,14,16,17,9,13,8,1,0,13",0.002597873455014681
"16,17,17,4,17,17,14,16,15,17,6,17,17,13,11,0",0.0022053526440495865
"17,15,17,12,17,17,17,16,15,2,16,16,16,12,1,10,5,3",0.0
"17,17,17,17,14,6,16,17,0,17,17,16,16,2,4,3",0.001226424273875744
"17,17,15,17,13,16,10,17,16,15,17,15,16,17,15,4,5,4,13,6,0",0.001406354761164985
"14,5,16,12,17,14,14,17,17,17,14,15,17,16,5,8,5,9,6,12",0.0012171165015374102
"17,17,16,17,9,17,3",0.0021494406283410314
"17,17,14,0,17,17,13",0.002617719467730375
"17,15,15,11,17,15,13,3,17,14,4,13",0.009063432203556807
"15,16,16,17,17,15,9,9,14,17,15,12,17,3,7,17,5,8",0.0031728339888505686
"16,15,6,17,7,17,17,17,6",0.0012990050855930363
