seed,r,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless,expression,traversal,error_true_divide,error_node_divide,error_node_invalid,n_samples,n_cached,t
2,0.1460101867572156,2.364650288113892,2.364650288113892,False,0.1460101867572156,0.1460101867572156,"x16 - product_reichenbach(-x9 + x21*(-x3 + x9 + 0.7009837023460412)/x11, x18)","sub,x16,product_reichenbach,sub,mul,div,x21,x11,sub,add,0.7009837023460412,x9,x3,x9,x18",8712,7879,833,20000,20000,1015.9352159500122
3,0.1286549707602339,2.10138902343322,2.10138902343322,False,0.1286549707602339,0.1286549707602339,"product_reichenbach(x3, 0.9249224570878198*x1*x14 + 0.9249224570878198*x11 + 0.9249224570878198*x4 - 0.0750775429121802*x7 - 2.3473396356628024)","product_reichenbach,x3,sub,mul,add,x7,add,add,-2.5378772216792727,x11,add,x4,mul,x1,x14,0.9249224570878198,x7",8948,8156,792,20000,20000,1019.4588899612427
0,0.12121212121212123,3.4082931588122696,3.4082931588122696,False,0.12121212121212123,0.12121212121212123,"product_reichenbach(x9, x12 - x14 + x21 - x3 - x6)","product_reichenbach,x9,add,x21,sub,x12,add,x3,add,x14,x6",7277,6596,681,20000,20000,1110.6710319519045
1,0.13114754098360654,1.7441058785094512,1.7441058785094512,False,0.13114754098360654,0.13114754098360654,"-x16 - x2 - x20*x4 + x21 + product_reichenbach(x4, x5)","add,sub,sub,product_reichenbach,x4,x5,x2,x16,sub,x21,mul,add,sub,x20,x13,x13,x4",7188,6558,630,20000,20000,1370.7003309726715
