complexity,r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless
5,0.028017805708300602,1,0,"product_reichenbach(x2, x1 - x3)","product_reichenbach,x2,sub,x1,x3",34.900921946237645,34.900921946237645,False,0.028017805708300602,0.028017805708300602
7,0.0981936081519222,1,0,"product_reichenbach(x16, x21 - 0.45144318622120544*x3)","product_reichenbach,x16,add,x21,mul,-0.45144318622120544,x3",9.153030041665504,9.153030041665504,False,0.0981936081519222,0.0981936081519222
9,0.09823911028730307,1,0,"product_reichenbach(x3, -0.22537558596934767*x13 + x21 - 0.22537558596934767*x4)","product_reichenbach,x3,add,x21,mul,-0.22537558596934767,add,x4,x13",9.148328947653347,9.148328947653347,False,0.09823911028730307,0.09823911028730307
14,0.13105413105413108,1,0,"x21*(x18 + x21)*product_reichenbach(x13, -x15 + x18)/x3","div,mul,mul,product_reichenbach,x13,sub,x18,x15,add,x18,x21,x21,x3",1.4338336737072308,1.4338336737072308,False,0.13105413105413108,0.13105413105413108
17,0.13114754098360654,1,0,"-x16 - x2 - x20*x4 + x21 + product_reichenbach(x4, x5)","add,sub,sub,product_reichenbach,x4,x5,x2,x16,sub,x21,mul,add,sub,x20,x13,x13,x4",1.7441058785094512,1.7441058785094512,False,0.13114754098360654,0.13114754098360654
