seed,r,nmse_test,nmse_test_noiseless,success,f1_score,f1_score_noiseless,expression,traversal,error_true_divide,error_node_divide,error_node_invalid,n_samples,n_cached,t
10,0.1277795176949577,3.064423310743526,3.064423310743526,False,0.1277795176949577,0.1277795176949577,"fuzzy_not(product_norm(x11, fuzzy_not(fuzzy_not(fuzzy_not(product_norm(godel_norm(x16, fuzzy_not(x3)), x16))))))","fuzzy_not,product_norm,x11,fuzzy_not,fuzzy_not,fuzzy_not,product_norm,godel_norm,x16,fuzzy_not,x3,x16",7643,6810,833,50000,32951,15352.01119351387
5,0.13209955328653478,2.9929017613006788,2.9929017613006788,False,0.13209955328653478,0.13209955328653478,"lukasiewicz_norm(fuzzy_not(fuzzy_not(godel_norm(x11, godel_norm(godel_conorm(fuzzy_not(x11), x8), product_norm(product_norm(x9, x1), x13))))), x8)","lukasiewicz_norm,fuzzy_not,fuzzy_not,godel_norm,x11,godel_norm,godel_conorm,fuzzy_not,x11,x8,product_norm,product_norm,x9,x1,x13,x8",5021,4254,767,50000,32714,16447.215433359146
0,0.10136884942656307,2.6727052861027016,2.6727052861027016,False,0.10136884942656307,0.10136884942656307,"fuzzy_not(fuzzy_not(fuzzy_not(godel_r_implication(x3, godel_r_implication(x13, fuzzy_not(product_norm(product_norm(godel_r_implication(x1, x7), lukasiewicz_r_implication(fuzzy_not(x12), x1)), x4)))))))","fuzzy_not,fuzzy_not,fuzzy_not,godel_r_implication,x3,godel_r_implication,x13,fuzzy_not,product_norm,product_norm,godel_r_implication,x1,x7,lukasiewicz_r_implication,fuzzy_not,x12,x1,x4",6689,5774,915,50000,33974,16464.005778074265
11,0.14615384615384616,1.221367998177851,1.221367998177851,False,0.14615384615384616,0.14615384615384616,"product_norm(x16, product_r_implication(x1, fuzzy_not(lukasiewicz_conorm(godel_r_implication(x8, lukasiewicz_r_implication(lukasiewicz_conorm(godel_conorm(x8, lukasiewicz_s_implication(x16, lukasiewicz_r_implication(product_norm(x3, x3), x12))), x1), x3)), x8))))","product_norm,x16,product_r_implication,x1,fuzzy_not,lukasiewicz_conorm,godel_r_implication,x8,lukasiewicz_r_implication,lukasiewicz_conorm,godel_conorm,x8,lukasiewicz_s_implication,x16,lukasiewicz_r_implication,product_norm,x3,x3,x12,x1,x3,x8",5542,4635,907,50000,33410,16661.517958879467
3,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"fuzzy_not(fuzzy_not(godel_norm(lukasiewicz_r_implication(x1, x9), lukasiewicz_norm(godel_norm(x4, x1), x13))))","fuzzy_not,fuzzy_not,godel_norm,lukasiewicz_r_implication,x1,x9,lukasiewicz_norm,godel_norm,x4,x1,x13",4777,4175,602,50000,32947,16668.306464910507
6,0.1277795176949577,3.064423310743526,3.064423310743526,False,0.1277795176949577,0.1277795176949577,"product_norm(x16, fuzzy_not(fuzzy_not(product_s_implication(x11, godel_s_implication(x3, fuzzy_not(fuzzy_not(fuzzy_not(x16))))))))","product_norm,x16,fuzzy_not,fuzzy_not,product_s_implication,x11,godel_s_implication,x3,fuzzy_not,fuzzy_not,fuzzy_not,x16",5869,4982,887,50000,34058,16740.630978822708
8,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_r_implication(product_norm(fuzzy_not(fuzzy_not(fuzzy_not(lukasiewicz_r_implication(x1, fuzzy_not(x9))))), x13), fuzzy_not(x4)))))","fuzzy_not,fuzzy_not,fuzzy_not,lukasiewicz_r_implication,product_norm,fuzzy_not,fuzzy_not,fuzzy_not,lukasiewicz_r_implication,x1,fuzzy_not,x9,x13,fuzzy_not,x4",5589,4870,719,50000,33685,16742.259419202805
1,0.1287313432835821,3.0831289467516565,3.0831289467516565,False,0.1287313432835821,0.1287313432835821,"fuzzy_not(fuzzy_not(lukasiewicz_norm(lukasiewicz_norm(fuzzy_not(fuzzy_not(lukasiewicz_norm(product_norm(godel_conorm(godel_norm(lukasiewicz_r_implication(fuzzy_not(lukasiewicz_s_implication(x11, x4)), x11), x13), x13), x8), x1))), x10), x9)))","fuzzy_not,fuzzy_not,lukasiewicz_norm,lukasiewicz_norm,fuzzy_not,fuzzy_not,lukasiewicz_norm,product_norm,godel_conorm,godel_norm,lukasiewicz_r_implication,fuzzy_not,lukasiewicz_s_implication,x11,x4,x11,x13,x13,x8,x1,x10,x9",5673,4736,937,50000,33929,16754.912624120712
14,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"fuzzy_not(godel_s_implication(godel_norm(lukasiewicz_conorm(x5, x1), lukasiewicz_norm(x9, product_norm(x13, x4))), x16))","fuzzy_not,godel_s_implication,godel_norm,lukasiewicz_conorm,x5,x1,lukasiewicz_norm,x9,product_norm,x13,x4,x16",4487,3838,649,50000,33474,16791.275556325912
12,0.11586901763224182,3.4759473029223686,3.4759473029223686,False,0.11586901763224182,0.11586901763224182,"fuzzy_not(product_conorm(fuzzy_not(fuzzy_not(fuzzy_not(fuzzy_not(godel_s_implication(lukasiewicz_norm(x9, x13), fuzzy_not(fuzzy_not(fuzzy_not(x1)))))))), fuzzy_not(x1)))","fuzzy_not,product_conorm,fuzzy_not,fuzzy_not,fuzzy_not,fuzzy_not,godel_s_implication,lukasiewicz_norm,x9,x13,fuzzy_not,fuzzy_not,fuzzy_not,x1,fuzzy_not,x1",5103,4355,748,50000,33738,16793.728325366974
13,0.13050905363853774,2.8003437435699365,2.8003437435699365,False,0.13050905363853774,0.13050905363853774,"fuzzy_not(product_s_implication(godel_norm(fuzzy_not(product_norm(product_conorm(fuzzy_not(godel_conorm(product_r_implication(godel_conorm(fuzzy_not(fuzzy_not(x9)), fuzzy_not(fuzzy_not(x1))), x12), x1)), x11), x3)), x16), x13))","fuzzy_not,product_s_implication,godel_norm,fuzzy_not,product_norm,product_conorm,fuzzy_not,godel_conorm,product_r_implication,godel_conorm,fuzzy_not,fuzzy_not,x9,fuzzy_not,fuzzy_not,x1,x12,x1,x11,x3,x16,x13",4957,4230,727,50000,33911,16832.04364514351
9,0.13766566908935446,2.2193686957880403,2.2193686957880403,False,0.13766566908935446,0.13766566908935446,"lukasiewicz_norm(fuzzy_not(product_conorm(godel_conorm(fuzzy_not(x1), fuzzy_not(x13)), fuzzy_not(fuzzy_not(fuzzy_not(x4))))), x9)","lukasiewicz_norm,fuzzy_not,product_conorm,godel_conorm,fuzzy_not,x1,fuzzy_not,x13,fuzzy_not,fuzzy_not,fuzzy_not,x4,x9",4060,3519,541,50000,33006,16836.500553131104
15,0.1061394380853278,0.9451847841754718,0.9451847841754718,False,0.1061394380853278,0.1061394380853278,"fuzzy_not(fuzzy_not(product_norm(fuzzy_not(product_conorm(x16, product_conorm(fuzzy_not(x1), product_norm(x3, lukasiewicz_conorm(x2, x3))))), x4)))","fuzzy_not,fuzzy_not,product_norm,fuzzy_not,product_conorm,x16,product_conorm,fuzzy_not,x1,product_norm,x3,lukasiewicz_conorm,x2,x3,x4",4397,3801,596,50000,33691,17041.256473779682
4,0.1277795176949577,3.064423310743526,3.064423310743526,False,0.1277795176949577,0.1277795176949577,"godel_norm(x16, lukasiewicz_r_implication(fuzzy_not(product_s_implication(product_norm(x11, x3), lukasiewicz_norm(x12, x2))), x12))","godel_norm,x16,lukasiewicz_r_implication,fuzzy_not,product_s_implication,product_norm,x11,x3,lukasiewicz_norm,x12,x2,x12",3647,3195,452,50000,33228,17147.801704883575
7,0.14394278050961107,2.107134879739265,2.107134879739265,False,0.14394278050961107,0.14394278050961107,"product_norm(fuzzy_not(fuzzy_not(fuzzy_not(godel_s_implication(x8, godel_s_implication(x13, godel_s_implication(fuzzy_not(godel_s_implication(x9, fuzzy_not(x1))), fuzzy_not(x4))))))), x1)","product_norm,fuzzy_not,fuzzy_not,fuzzy_not,godel_s_implication,x8,godel_s_implication,x13,godel_s_implication,fuzzy_not,godel_s_implication,x9,fuzzy_not,x1,fuzzy_not,x4,x1",3426,2967,459,50000,33408,17242.095451593403
2,0.12660550458715597,3.142546849365713,3.142546849365713,False,0.12660550458715597,0.12660550458715597,"fuzzy_not(fuzzy_not(godel_norm(lukasiewicz_r_implication(lukasiewicz_r_implication(lukasiewicz_r_implication(fuzzy_not(x15), x1), fuzzy_not(x16)), x11), product_norm(fuzzy_not(fuzzy_not(x13)), product_norm(x1, x9)))))","fuzzy_not,fuzzy_not,godel_norm,lukasiewicz_r_implication,lukasiewicz_r_implication,lukasiewicz_r_implication,fuzzy_not,x15,x1,fuzzy_not,x16,x11,product_norm,fuzzy_not,fuzzy_not,x13,product_norm,x1,x9",3187,2767,420,50000,34243,17661.884749174118
